type,column,group_key,baseline_method,baseline_value,bad_direction
A,Cooling_Water_Temp,PKG_D|RCP_9,"initial_window_mean(n=25, machine pooled)",22.05552,up
A,CLN_Flow,PKG_D|RCP_9,"initial_window_mean(n=25, machine pooled)",10.0062,down
A,Coating_Flow,PKG_D|RCP_9,"initial_window_mean(n=25, machine pooled)",50.06844,down
A,Head_Temp,PKG_E|RCP_1,"initial_window_mean(n=25, machine pooled)",41.9614,up
A,Vibration,PKG_E|RCP_1,"initial_window_mean(n=25, machine pooled)",0.14322,up
A,Alignment_Time,PKG_E|RCP_1,"initial_window_mean(n=25, machine pooled)",0.40254,up
A,Process_Time,PKG_E|RCP_1,"initial_window_mean(n=25, machine pooled)",4.99212,up
A,Cooling_Flow,PKG_E|RCP_1,"initial_window_mean(n=25, machine pooled)",10.063,down
A,Cooling_Water_Temp,PKG_E|RCP_1,"initial_window_mean(n=25, machine pooled)",22.0492,up
A,CLN_Flow,PKG_E|RCP_1,"initial_window_mean(n=25, machine pooled)",10.00508,down
A,Coating_Flow,PKG_E|RCP_1,"initial_window_mean(n=25, machine pooled)",50.04416,down
A,Head_Temp,PKG_E|RCP_2,"initial_window_mean(n=25, machine pooled)",42.05612,up
A,Vibration,PKG_E|RCP_2,"initial_window_mean(n=25, machine pooled)",0.15693,up
A,Alignment_Time,PKG_E|RCP_2,"initial_window_mean(n=25, machine pooled)",0.3926,up
A,Process_Time,PKG_E|RCP_2,"initial_window_mean(n=25, machine pooled)",4.98464,up
A,Cooling_Flow,PKG_E|RCP_2,"initial_window_mean(n=25, machine pooled)",10.03328,down
A,Cooling_Water_Temp,PKG_E|RCP_2,"initial_window_mean(n=25, machine pooled)",22.02224,up
A,CLN_Flow,PKG_E|RCP_2,"initial_window_mean(n=25, machine pooled)",10.00416,down
A,Coating_Flow,PKG_E|RCP_2,"initial_window_mean(n=25, machine pooled)",49.82564,down
A,Head_Temp,PKG_E|RCP_3,"initial_window_mean(n=25, machine pooled)",42.03028,up
A,Vibration,PKG_E|RCP_3,"initial_window_mean(n=25, machine pooled)",0.14591,up
A,Alignment_Time,PKG_E|RCP_3,"initial_window_mean(n=25, machine pooled)",0.4044,up
A,Process_Time,PKG_E|RCP_3,"initial_window_mean(n=25, machine pooled)",4.98236,up
A,Cooling_Flow,PKG_E|RCP_3,"initial_window_mean(n=25, machine pooled)",9.99292,down
A,Cooling_Water_Temp,PKG_E|RCP_3,"initial_window_mean(n=25, machine pooled)",22.07684,up
A,CLN_Flow,PKG_E|RCP_3,"initial_window_mean(n=25, machine pooled)",10.00196,down
A,Coating_Flow,PKG_E|RCP_3,"initial_window_mean(n=25, machine pooled)",50.15524,down
A,Head_Temp,PKG_E|RCP_4,"initial_window_mean(n=25, machine pooled)",42.00944,up
A,Vibration,PKG_E|RCP_4,"initial_window_mean(n=25, machine pooled)",0.1474,up
A,Alignment_Time,PKG_E|RCP_4,"initial_window_mean(n=25, machine pooled)",0.40013,up
A,Process_Time,PKG_E|RCP_4,"initial_window_mean(n=25, machine pooled)",4.98716,up
A,Cooling_Flow,PKG_E|RCP_4,"initial_window_mean(n=25, machine pooled)",9.99316,down
A,Cooling_Water_Temp,PKG_E|RCP_4,"initial_window_mean(n=25, machine pooled)",22.05364,up
A,CLN_Flow,PKG_E|RCP_4,"initial_window_mean(n=25, machine pooled)",10.01084,down
A,Coating_Flow,PKG_E|RCP_4,"initial_window_mean(n=25, machine pooled)",50.05692,down
A,Head_Temp,PKG_E|RCP_5,"initial_window_mean(n=25, machine pooled)",41.98412,up
A,Vibration,PKG_E|RCP_5,"initial_window_mean(n=25, machine pooled)",0.15476,up
A,Alignment_Time,PKG_E|RCP_5,"initial_window_mean(n=25, machine pooled)",0.39477,up
A,Process_Time,PKG_E|RCP_5,"initial_window_mean(n=25, machine pooled)",5.01256,up
A,Cooling_Flow,PKG_E|RCP_5,"initial_window_mean(n=25, machine pooled)",9.99292,down
A,Cooling_Water_Temp,PKG_E|RCP_5,"initial_window_mean(n=25, machine pooled)",22.06036,up
A,CLN_Flow,PKG_E|RCP_5,"initial_window_mean(n=25, machine pooled)",9.98224,down
A,Coating_Flow,PKG_E|RCP_5,"initial_window_mean(n=25, machine pooled)",50.12748,down
A,Head_Temp,PKG_E|RCP_6,"initial_window_mean(n=25, machine pooled)",42.0304,up
A,Vibration,PKG_E|RCP_6,"initial_window_mean(n=25, machine pooled)",0.15472,up
A,Alignment_Time,PKG_E|RCP_6,"initial_window_mean(n=25, machine pooled)",0.39663,up
A,Process_Time,PKG_E|RCP_6,"initial_window_mean(n=25, machine pooled)",4.99056,up
A,Cooling_Flow,PKG_E|RCP_6,"initial_window_mean(n=25, machine pooled)",9.99196,down
A,Cooling_Water_Temp,PKG_E|RCP_6,"initial_window_mean(n=25, machine pooled)",22.09832,up
A,CLN_Flow,PKG_E|RCP_6,"initial_window_mean(n=25, machine pooled)",10.01124,down
A,Coating_Flow,PKG_E|RCP_6,"initial_window_mean(n=25, machine pooled)",50.1052,down
A,Head_Temp,PKG_E|RCP_7,"initial_window_mean(n=25, machine pooled)",42.0106,up
A,Vibration,PKG_E|RCP_7,"initial_window_mean(n=25, machine pooled)",0.14754,up
A,Alignment_Time,PKG_E|RCP_7,"initial_window_mean(n=25, machine pooled)",0.40066,up
A,Process_Time,PKG_E|RCP_7,"initial_window_mean(n=25, machine pooled)",5.00368,up
A,Cooling_Flow,PKG_E|RCP_7,"initial_window_mean(n=25, machine pooled)",10.00132,down
A,Cooling_Water_Temp,PKG_E|RCP_7,"initial_window_mean(n=25, machine pooled)",22.03852,up
A,CLN_Flow,PKG_E|RCP_7,"initial_window_mean(n=25, machine pooled)",10.00068,down
A,Coating_Flow,PKG_E|RCP_7,"initial_window_mean(n=25, machine pooled)",50.11668,down
A,Head_Temp,PKG_E|RCP_8,"initial_window_mean(n=25, machine pooled)",42.02064,up
A,Vibration,PKG_E|RCP_8,"initial_window_mean(n=25, machine pooled)",0.15797,up
A,Alignment_Time,PKG_E|RCP_8,"initial_window_mean(n=25, machine pooled)",0.39572,up
A,Process_Time,PKG_E|RCP_8,"initial_window_mean(n=25, machine pooled)",5.00912,up
A,Cooling_Flow,PKG_E|RCP_8,"initial_window_mean(n=25, machine pooled)",9.98964,down
A,Cooling_Water_Temp,PKG_E|RCP_8,"initial_window_mean(n=25, machine pooled)",22.04364,up
A,CLN_Flow,PKG_E|RCP_8,"initial_window_mean(n=25, machine pooled)",10.00092,down
A,Coating_Flow,PKG_E|RCP_8,"initial_window_mean(n=25, machine pooled)",50.018,down
A,Head_Temp,PKG_E|RCP_9,"initial_window_mean(n=25, machine pooled)",41.98504,up
A,Vibration,PKG_E|RCP_9,"initial_window_mean(n=25, machine pooled)",0.14951,up
A,Alignment_Time,PKG_E|RCP_9,"initial_window_mean(n=25, machine pooled)",0.39654,up
A,Process_Time,PKG_E|RCP_9,"initial_window_mean(n=25, machine pooled)",5.027,up
A,Cooling_Flow,PKG_E|RCP_9,"initial_window_mean(n=25, machine pooled)",10.0078,down
A,Cooling_Water_Temp,PKG_E|RCP_9,"initial_window_mean(n=25, machine pooled)",22.03632,up
A,CLN_Flow,PKG_E|RCP_9,"initial_window_mean(n=25, machine pooled)",9.99352,down
A,Coating_Flow,PKG_E|RCP_9,"initial_window_mean(n=25, machine pooled)",49.98832,down
A,Head_Temp,PKG_F|RCP_1,"initial_window_mean(n=25, machine pooled)",42.05568,up
A,Vibration,PKG_F|RCP_1,"initial_window_mean(n=25, machine pooled)",0.15302,up
A,Alignment_Time,PKG_F|RCP_1,"initial_window_mean(n=25, machine pooled)",0.39524,up
A,Process_Time,PKG_F|RCP_1,"initial_window_mean(n=25, machine pooled)",4.99176,up
A,Cooling_Flow,PKG_F|RCP_1,"initial_window_mean(n=25, machine pooled)",10.01464,down
A,Cooling_Water_Temp,PKG_F|RCP_1,"initial_window_mean(n=25, machine pooled)",22.02052,up
A,CLN_Flow,PKG_F|RCP_1,"initial_window_mean(n=25, machine pooled)",10.03524,down
A,Coating_Flow,PKG_F|RCP_1,"initial_window_mean(n=25, machine pooled)",49.97244,down
A,Head_Temp,PKG_F|RCP_2,"initial_window_mean(n=25, machine pooled)",42.0018,up
A,Vibration,PKG_F|RCP_2,"initial_window_mean(n=25, machine pooled)",0.14697,up
A,Alignment_Time,PKG_F|RCP_2,"initial_window_mean(n=25, machine pooled)",0.40584,up
A,Process_Time,PKG_F|RCP_2,"initial_window_mean(n=25, machine pooled)",5.01976,up
A,Cooling_Flow,PKG_F|RCP_2,"initial_window_mean(n=25, machine pooled)",10.02432,down
A,Cooling_Water_Temp,PKG_F|RCP_2,"initial_window_mean(n=25, machine pooled)",21.97016,up
A,CLN_Flow,PKG_F|RCP_2,"initial_window_mean(n=25, machine pooled)",9.98884,down
A,Coating_Flow,PKG_F|RCP_2,"initial_window_mean(n=25, machine pooled)",50.0946,down
A,Head_Temp,PKG_F|RCP_3,"initial_window_mean(n=25, machine pooled)",42.05988,up
A,Vibration,PKG_F|RCP_3,"initial_window_mean(n=25, machine pooled)",0.1457,up
A,Alignment_Time,PKG_F|RCP_3,"initial_window_mean(n=25, machine pooled)",0.3943,up
A,Process_Time,PKG_F|RCP_3,"initial_window_mean(n=25, machine pooled)",5.0168,up
A,Cooling_Flow,PKG_F|RCP_3,"initial_window_mean(n=25, machine pooled)",10.00928,down
A,Cooling_Water_Temp,PKG_F|RCP_3,"initial_window_mean(n=25, machine pooled)",22.10108,up
A,CLN_Flow,PKG_F|RCP_3,"initial_window_mean(n=25, machine pooled)",10.00092,down
A,Coating_Flow,PKG_F|RCP_3,"initial_window_mean(n=25, machine pooled)",49.96152,down
A,Head_Temp,PKG_F|RCP_4,"initial_window_mean(n=25, machine pooled)",42.05444,up
A,Vibration,PKG_F|RCP_4,"initial_window_mean(n=25, machine pooled)",0.14771,up
A,Alignment_Time,PKG_F|RCP_4,"initial_window_mean(n=25, machine pooled)",0.40072,up
A,Process_Time,PKG_F|RCP_4,"initial_window_mean(n=25, machine pooled)",4.99432,up
A,Cooling_Flow,PKG_F|RCP_4,"initial_window_mean(n=25, machine pooled)",9.9976,down
A,Cooling_Water_Temp,PKG_F|RCP_4,"initial_window_mean(n=25, machine pooled)",22.02976,up
A,CLN_Flow,PKG_F|RCP_4,"initial_window_mean(n=25, machine pooled)",10.00684,down
A,Coating_Flow,PKG_F|RCP_4,"initial_window_mean(n=25, machine pooled)",49.85108,down
A,Head_Temp,PKG_F|RCP_5,"initial_window_mean(n=25, machine pooled)",41.96104,up
A,Vibration,PKG_F|RCP_5,"initial_window_mean(n=25, machine pooled)",0.15147,up
A,Alignment_Time,PKG_F|RCP_5,"initial_window_mean(n=25, machine pooled)",0.39496,up
A,Process_Time,PKG_F|RCP_5,"initial_window_mean(n=25, machine pooled)",5.00764,up
A,Cooling_Flow,PKG_F|RCP_5,"initial_window_mean(n=25, machine pooled)",10.01024,down
A,Cooling_Water_Temp,PKG_F|RCP_5,"initial_window_mean(n=25, machine pooled)",21.99444,up
A,CLN_Flow,PKG_F|RCP_5,"initial_window_mean(n=25, machine pooled)",9.99408,down
A,Coating_Flow,PKG_F|RCP_5,"initial_window_mean(n=25, machine pooled)",49.9432,down
A,Head_Temp,PKG_F|RCP_6,"initial_window_mean(n=25, machine pooled)",41.97688,up
A,Vibration,PKG_F|RCP_6,"initial_window_mean(n=25, machine pooled)",0.15174,up
A,Alignment_Time,PKG_F|RCP_6,"initial_window_mean(n=25, machine pooled)",0.40312,up
A,Process_Time,PKG_F|RCP_6,"initial_window_mean(n=25, machine pooled)",4.9776,up
A,Cooling_Flow,PKG_F|RCP_6,"initial_window_mean(n=25, machine pooled)",10.008,down
A,Cooling_Water_Temp,PKG_F|RCP_6,"initial_window_mean(n=25, machine pooled)",22.06288,up
A,CLN_Flow,PKG_F|RCP_6,"initial_window_mean(n=25, machine pooled)",10.00524,down
A,Coating_Flow,PKG_F|RCP_6,"initial_window_mean(n=25, machine pooled)",50.04632,down
A,Head_Temp,PKG_F|RCP_7,"initial_window_mean(n=25, machine pooled)",41.92412,up
A,Vibration,PKG_F|RCP_7,"initial_window_mean(n=25, machine pooled)",0.15133,up
A,Alignment_Time,PKG_F|RCP_7,"initial_window_mean(n=25, machine pooled)",0.40253,up
A,Process_Time,PKG_F|RCP_7,"initial_window_mean(n=25, machine pooled)",4.969,up
A,Cooling_Flow,PKG_F|RCP_7,"initial_window_mean(n=25, machine pooled)",10.02624,down
A,Cooling_Water_Temp,PKG_F|RCP_7,"initial_window_mean(n=25, machine pooled)",22.08116,up
A,CLN_Flow,PKG_F|RCP_7,"initial_window_mean(n=25, machine pooled)",9.98636,down
A,Coating_Flow,PKG_F|RCP_7,"initial_window_mean(n=25, machine pooled)",49.796,down
A,Head_Temp,PKG_F|RCP_8,"initial_window_mean(n=25, machine pooled)",41.99096,up
A,Vibration,PKG_F|RCP_8,"initial_window_mean(n=25, machine pooled)",0.14894,up
A,Alignment_Time,PKG_F|RCP_8,"initial_window_mean(n=25, machine pooled)",0.39744,up
A,Process_Time,PKG_F|RCP_8,"initial_window_mean(n=25, machine pooled)",4.992,up
A,Cooling_Flow,PKG_F|RCP_8,"initial_window_mean(n=25, machine pooled)",10.041,down
A,Cooling_Water_Temp,PKG_F|RCP_8,"initial_window_mean(n=25, machine pooled)",22.0096,up
A,CLN_Flow,PKG_F|RCP_8,"initial_window_mean(n=25, machine pooled)",9.99028,down
A,Coating_Flow,PKG_F|RCP_8,"initial_window_mean(n=25, machine pooled)",50.0164,down
A,Head_Temp,PKG_F|RCP_9,"initial_window_mean(n=25, machine pooled)",41.9178,up
A,Vibration,PKG_F|RCP_9,"initial_window_mean(n=25, machine pooled)",0.1529,up
A,Alignment_Time,PKG_F|RCP_9,"initial_window_mean(n=25, machine pooled)",0.3958,up
A,Process_Time,PKG_F|RCP_9,"initial_window_mean(n=25, machine pooled)",4.99816,up
A,Cooling_Flow,PKG_F|RCP_9,"initial_window_mean(n=25, machine pooled)",10.01372,down
A,Cooling_Water_Temp,PKG_F|RCP_9,"initial_window_mean(n=25, machine pooled)",21.80532,up
A,CLN_Flow,PKG_F|RCP_9,"initial_window_mean(n=25, machine pooled)",9.99972,down
A,Coating_Flow,PKG_F|RCP_9,"initial_window_mean(n=25, machine pooled)",49.9182,down
B,Laser_Power,PKG_A|RCP_1,OK_median,18.484,
B,Power_Efficiency,PKG_A|RCP_1,OK_median,94.98,
B,Focus,PKG_A|RCP_1,OK_median,0.02,
B,Beam_Diameter,PKG_A|RCP_1,OK_median,34.994,
B,Kerf_Width_Profile,PKG_A|RCP_1,OK_median,50.0966,
B,Top_Kerf,PKG_A|RCP_1,OK_median,50.0976,
B,Bottom_Kerf,PKG_A|RCP_1,OK_median,50.0963,
B,Laser_Power,PKG_A|RCP_2,OK_median,18.487,
B,Power_Efficiency,PKG_A|RCP_2,OK_median,94.981,
B,Focus,PKG_A|RCP_2,OK_median,0.024,
B,Beam_Diameter,PKG_A|RCP_2,OK_median,34.998,
B,Kerf_Width_Profile,PKG_A|RCP_2,OK_median,50.09235,
B,Top_Kerf,PKG_A|RCP_2,OK_median,50.09775,
B,Bottom_Kerf,PKG_A|RCP_2,OK_median,50.09685,
B,Laser_Power,PKG_A|RCP_3,OK_median,18.4875,
B,Power_Efficiency,PKG_A|RCP_3,OK_median,94.99,
B,Focus,PKG_A|RCP_3,OK_median,0.0165,
B,Beam_Diameter,PKG_A|RCP_3,OK_median,34.9915,
B,Kerf_Width_Profile,PKG_A|RCP_3,OK_median,50.09285,
B,Top_Kerf,PKG_A|RCP_3,OK_median,50.09335,
B,Bottom_Kerf,PKG_A|RCP_3,OK_median,50.09415,
B,Laser_Power,PKG_A|RCP_4,OK_median,18.49,
B,Power_Efficiency,PKG_A|RCP_4,OK_median,94.9775,
B,Focus,PKG_A|RCP_4,OK_median,0.02,
B,Beam_Diameter,PKG_A|RCP_4,OK_median,35.019,
B,Kerf_Width_Profile,PKG_A|RCP_4,OK_median,50.09445,
B,Top_Kerf,PKG_A|RCP_4,OK_median,50.09555,
B,Bottom_Kerf,PKG_A|RCP_4,OK_median,50.09325,
B,Laser_Power,PKG_A|RCP_5,OK_median,18.489,
B,Power_Efficiency,PKG_A|RCP_5,OK_median,94.972,
B,Focus,PKG_A|RCP_5,OK_median,0.031,
B,Beam_Diameter,PKG_A|RCP_5,OK_median,34.9985,
B,Kerf_Width_Profile,PKG_A|RCP_5,OK_median,50.09445,
B,Top_Kerf,PKG_A|RCP_5,OK_median,50.0912,
B,Bottom_Kerf,PKG_A|RCP_5,OK_median,50.09385,
B,Laser_Power,PKG_A|RCP_6,OK_median,18.488,
B,Power_Efficiency,PKG_A|RCP_6,OK_median,94.986,
B,Focus,PKG_A|RCP_6,OK_median,0.021,
B,Beam_Diameter,PKG_A|RCP_6,OK_median,35.005,
B,Kerf_Width_Profile,PKG_A|RCP_6,OK_median,50.0935,
B,Top_Kerf,PKG_A|RCP_6,OK_median,50.0957,
B,Bottom_Kerf,PKG_A|RCP_6,OK_median,50.0964,
B,Laser_Power,PKG_A|RCP_7,OK_median,18.491,
B,Power_Efficiency,PKG_A|RCP_7,OK_median,94.981,
B,Focus,PKG_A|RCP_7,OK_median,0.0145,
B,Beam_Diameter,PKG_A|RCP_7,OK_median,35.0105,
B,Kerf_Width_Profile,PKG_A|RCP_7,OK_median,50.08655,
B,Top_Kerf,PKG_A|RCP_7,OK_median,50.0884,
B,Bottom_Kerf,PKG_A|RCP_7,OK_median,50.0925,
B,Laser_Power,PKG_A|RCP_8,OK_median,18.494,
B,Power_Efficiency,PKG_A|RCP_8,OK_median,94.987,
B,Focus,PKG_A|RCP_8,OK_median,0.014,
B,Beam_Diameter,PKG_A|RCP_8,OK_median,35.006,
B,Kerf_Width_Profile,PKG_A|RCP_8,OK_median,50.0957,
B,Top_Kerf,PKG_A|RCP_8,OK_median,50.08865,
B,Bottom_Kerf,PKG_A|RCP_8,OK_median,50.0916,
B,Laser_Power,PKG_A|RCP_9,OK_median,18.4845,
B,Power_Efficiency,PKG_A|RCP_9,OK_median,94.983,
B,Focus,PKG_A|RCP_9,OK_median,0.023,
B,Beam_Diameter,PKG_A|RCP_9,OK_median,34.997,
B,Kerf_Width_Profile,PKG_A|RCP_9,OK_median,50.09665,
B,Top_Kerf,PKG_A|RCP_9,OK_median,50.0948,
B,Bottom_Kerf,PKG_A|RCP_9,OK_median,50.0939,
B,Laser_Power,PKG_B|RCP_1,OK_median,18.491,
B,Power_Efficiency,PKG_B|RCP_1,OK_median,94.974,
B,Focus,PKG_B|RCP_1,OK_median,0.016,
B,Beam_Diameter,PKG_B|RCP_1,OK_median,35.005,
B,Kerf_Width_Profile,PKG_B|RCP_1,OK_median,50.0895,
B,Top_Kerf,PKG_B|RCP_1,OK_median,50.0901,
B,Bottom_Kerf,PKG_B|RCP_1,OK_median,50.0948,
B,Laser_Power,PKG_B|RCP_2,OK_median,18.488,
B,Power_Efficiency,PKG_B|RCP_2,OK_median,94.975,
B,Focus,PKG_B|RCP_2,OK_median,0.03,
B,Beam_Diameter,PKG_B|RCP_2,OK_median,34.996,
B,Kerf_Width_Profile,PKG_B|RCP_2,OK_median,50.0955,
B,Top_Kerf,PKG_B|RCP_2,OK_median,50.0942,
B,Bottom_Kerf,PKG_B|RCP_2,OK_median,50.0944,
B,Laser_Power,PKG_B|RCP_3,OK_median,18.488,
B,Power_Efficiency,PKG_B|RCP_3,OK_median,94.988,
B,Focus,PKG_B|RCP_3,OK_median,0.003,
B,Beam_Diameter,PKG_B|RCP_3,OK_median,34.988,
B,Kerf_Width_Profile,PKG_B|RCP_3,OK_median,50.09,
B,Top_Kerf,PKG_B|RCP_3,OK_median,50.0916,
B,Bottom_Kerf,PKG_B|RCP_3,OK_median,50.0971,
B,Laser_Power,PKG_B|RCP_4,OK_median,18.489,
B,Power_Efficiency,PKG_B|RCP_4,OK_median,94.983,
B,Focus,PKG_B|RCP_4,OK_median,0.018,
B,Beam_Diameter,PKG_B|RCP_4,OK_median,34.987,
B,Kerf_Width_Profile,PKG_B|RCP_4,OK_median,50.0921,
B,Top_Kerf,PKG_B|RCP_4,OK_median,50.0865,
B,Bottom_Kerf,PKG_B|RCP_4,OK_median,50.0917,
B,Laser_Power,PKG_B|RCP_5,OK_median,18.49,
B,Power_Efficiency,PKG_B|RCP_5,OK_median,94.9845,
B,Focus,PKG_B|RCP_5,OK_median,0.0235,
B,Beam_Diameter,PKG_B|RCP_5,OK_median,34.982,
B,Kerf_Width_Profile,PKG_B|RCP_5,OK_median,50.09575,
B,Top_Kerf,PKG_B|RCP_5,OK_median,50.09265,
B,Bottom_Kerf,PKG_B|RCP_5,OK_median,50.09385,
B,Laser_Power,PKG_B|RCP_6,OK_median,18.486,
B,Power_Efficiency,PKG_B|RCP_6,OK_median,94.987,
B,Focus,PKG_B|RCP_6,OK_median,0.018,
B,Beam_Diameter,PKG_B|RCP_6,OK_median,34.988,
B,Kerf_Width_Profile,PKG_B|RCP_6,OK_median,50.095,
B,Top_Kerf,PKG_B|RCP_6,OK_median,50.0921,
B,Bottom_Kerf,PKG_B|RCP_6,OK_median,50.0932,
B,Laser_Power,PKG_B|RCP_7,OK_median,18.488,
B,Power_Efficiency,PKG_B|RCP_7,OK_median,94.979,
B,Focus,PKG_B|RCP_7,OK_median,0.008,
B,Beam_Diameter,PKG_B|RCP_7,OK_median,34.987,
B,Kerf_Width_Profile,PKG_B|RCP_7,OK_median,50.093,
B,Top_Kerf,PKG_B|RCP_7,OK_median,50.0892,
B,Bottom_Kerf,PKG_B|RCP_7,OK_median,50.0927,
B,Laser_Power,PKG_B|RCP_8,OK_median,18.485,
B,Power_Efficiency,PKG_B|RCP_8,OK_median,94.98,
B,Focus,PKG_B|RCP_8,OK_median,0.019,
B,Beam_Diameter,PKG_B|RCP_8,OK_median,35.009,
B,Kerf_Width_Profile,PKG_B|RCP_8,OK_median,50.0966,
B,Top_Kerf,PKG_B|RCP_8,OK_median,50.0937,
B,Bottom_Kerf,PKG_B|RCP_8,OK_median,50.0967,
B,Laser_Power,PKG_B|RCP_9,OK_median,18.487,
B,Power_Efficiency,PKG_B|RCP_9,OK_median,94.976,
B,Focus,PKG_B|RCP_9,OK_median,0.0225,
B,Beam_Diameter,PKG_B|RCP_9,OK_median,35.01,
B,Kerf_Width_Profile,PKG_B|RCP_9,OK_median,50.0986,
B,Top_Kerf,PKG_B|RCP_9,OK_median,50.09315,
B,Bottom_Kerf,PKG_B|RCP_9,OK_median,50.0939,
B,Laser_Power,PKG_C|RCP_1,OK_median,18.489,
B,Power_Efficiency,PKG_C|RCP_1,OK_median,94.977,
B,Focus,PKG_C|RCP_1,OK_median,0.011,
B,Beam_Diameter,PKG_C|RCP_1,OK_median,35.007,
B,Kerf_Width_Profile,PKG_C|RCP_1,OK_median,50.0999,
B,Top_Kerf,PKG_C|RCP_1,OK_median,50.0922,
B,Bottom_Kerf,PKG_C|RCP_1,OK_median,50.0966,
B,Laser_Power,PKG_C|RCP_2,OK_median,18.483,
B,Power_Efficiency,PKG_C|RCP_2,OK_median,94.971,
B,Focus,PKG_C|RCP_2,OK_median,0.03,
B,Beam_Diameter,PKG_C|RCP_2,OK_median,34.991,
B,Kerf_Width_Profile,PKG_C|RCP_2,OK_median,50.09805,
B,Top_Kerf,PKG_C|RCP_2,OK_median,50.0965,
B,Bottom_Kerf,PKG_C|RCP_2,OK_median,50.1006,
B,Laser_Power,PKG_C|RCP_3,OK_median,18.486,
B,Power_Efficiency,PKG_C|RCP_3,OK_median,94.9815,
B,Focus,PKG_C|RCP_3,OK_median,0.032,
B,Beam_Diameter,PKG_C|RCP_3,OK_median,35,
B,Kerf_Width_Profile,PKG_C|RCP_3,OK_median,50.0908,
B,Top_Kerf,PKG_C|RCP_3,OK_median,50.09405,
B,Bottom_Kerf,PKG_C|RCP_3,OK_median,50.09405,
B,Laser_Power,PKG_C|RCP_4,OK_median,18.489,
B,Power_Efficiency,PKG_C|RCP_4,OK_median,94.977,
B,Focus,PKG_C|RCP_4,OK_median,0.018,
B,Beam_Diameter,PKG_C|RCP_4,OK_median,35.007,
B,Kerf_Width_Profile,PKG_C|RCP_4,OK_median,50.0952,
B,Top_Kerf,PKG_C|RCP_4,OK_median,50.0922,
B,Bottom_Kerf,PKG_C|RCP_4,OK_median,50.0906,
B,Laser_Power,PKG_C|RCP_5,OK_median,18.486,
B,Power_Efficiency,PKG_C|RCP_5,OK_median,94.987,
B,Focus,PKG_C|RCP_5,OK_median,0.014,
B,Beam_Diameter,PKG_C|RCP_5,OK_median,34.998,
B,Kerf_Width_Profile,PKG_C|RCP_5,OK_median,50.0962,
B,Top_Kerf,PKG_C|RCP_5,OK_median,50.0959,
B,Bottom_Kerf,PKG_C|RCP_5,OK_median,50.0948,
B,Laser_Power,PKG_C|RCP_6,OK_median,18.486,
B,Power_Efficiency,PKG_C|RCP_6,OK_median,94.9795,
B,Focus,PKG_C|RCP_6,OK_median,0.019,
B,Beam_Diameter,PKG_C|RCP_6,OK_median,35.004,
B,Kerf_Width_Profile,PKG_C|RCP_6,OK_median,50.0923,
B,Top_Kerf,PKG_C|RCP_6,OK_median,50.0912,
B,Bottom_Kerf,PKG_C|RCP_6,OK_median,50.09505,
B,Laser_Power,PKG_C|RCP_7,OK_median,18.485,
B,Power_Efficiency,PKG_C|RCP_7,OK_median,94.977,
B,Focus,PKG_C|RCP_7,OK_median,0.013,
B,Beam_Diameter,PKG_C|RCP_7,OK_median,34.994,
B,Kerf_Width_Profile,PKG_C|RCP_7,OK_median,50.09655,
B,Top_Kerf,PKG_C|RCP_7,OK_median,50.09225,
B,Bottom_Kerf,PKG_C|RCP_7,OK_median,50.0956,
B,Laser_Power,PKG_C|RCP_8,OK_median,18.485,
B,Power_Efficiency,PKG_C|RCP_8,OK_median,94.987,
B,Focus,PKG_C|RCP_8,OK_median,0.019,
B,Beam_Diameter,PKG_C|RCP_8,OK_median,34.9955,
B,Kerf_Width_Profile,PKG_C|RCP_8,OK_median,50.0961,
B,Top_Kerf,PKG_C|RCP_8,OK_median,50.0931,
B,Bottom_Kerf,PKG_C|RCP_8,OK_median,50.1,
B,Laser_Power,PKG_C|RCP_9,OK_median,18.493,
B,Power_Efficiency,PKG_C|RCP_9,OK_median,94.981,
B,Focus,PKG_C|RCP_9,OK_median,0.015,
B,Beam_Diameter,PKG_C|RCP_9,OK_median,35.01,
B,Kerf_Width_Profile,PKG_C|RCP_9,OK_median,50.08955,
B,Top_Kerf,PKG_C|RCP_9,OK_median,50.09135,
B,Bottom_Kerf,PKG_C|RCP_9,OK_median,50.0955,
B,Laser_Power,PKG_D|RCP_1,OK_median,18.4925,
B,Power_Efficiency,PKG_D|RCP_1,OK_median,94.9715,
B,Focus,PKG_D|RCP_1,OK_median,0.01,
B,Beam_Diameter,PKG_D|RCP_1,OK_median,35.003,
B,Kerf_Width_Profile,PKG_D|RCP_1,OK_median,50.09385,
B,Top_Kerf,PKG_D|RCP_1,OK_median,50.093,
B,Bottom_Kerf,PKG_D|RCP_1,OK_median,50.09785,
B,Laser_Power,PKG_D|RCP_2,OK_median,18.487,
B,Power_Efficiency,PKG_D|RCP_2,OK_median,94.982,
B,Focus,PKG_D|RCP_2,OK_median,0.026,
B,Beam_Diameter,PKG_D|RCP_2,OK_median,35.016,
B,Kerf_Width_Profile,PKG_D|RCP_2,OK_median,50.0995,
B,Top_Kerf,PKG_D|RCP_2,OK_median,50.0965,
B,Bottom_Kerf,PKG_D|RCP_2,OK_median,50.0977,
B,Laser_Power,PKG_D|RCP_3,OK_median,18.488,
B,Power_Efficiency,PKG_D|RCP_3,OK_median,94.98,
B,Focus,PKG_D|RCP_3,OK_median,0.037,
