Machine_ID,column,group_key,stable_days,n_ok_shots,n_in_zone,baseline_rate
DP03,CLN_Flow,PKG_F|RCP_3,89,391,0,0.0
DP03,CLN_Flow,PKG_F|RCP_4,89,433,0,0.0
DP03,CLN_Flow,PKG_F|RCP_5,89,432,0,0.0
DP03,CLN_Flow,PKG_F|RCP_6,89,422,0,0.0
DP03,CLN_Flow,PKG_F|RCP_7,89,427,0,0.0
DP03,CLN_Flow,PKG_F|RCP_8,89,438,0,0.0
DP03,CLN_Flow,PKG_F|RCP_9,89,421,0,0.0
DP03,CLN_Pressure,PKG_A|RCP_1,34,186,13,0.06989247311827956
DP03,CLN_Pressure,PKG_A|RCP_2,34,168,11,0.06547619047619048
DP03,CLN_Pressure,PKG_A|RCP_3,34,169,7,0.04142011834319527
DP03,CLN_Pressure,PKG_A|RCP_4,34,151,5,0.033112582781456956
DP03,CLN_Pressure,PKG_A|RCP_5,34,171,6,0.03508771929824561
DP03,CLN_Pressure,PKG_A|RCP_6,34,165,1,0.006060606060606061
DP03,CLN_Pressure,PKG_A|RCP_7,34,167,8,0.04790419161676647
DP03,CLN_Pressure,PKG_A|RCP_8,34,156,10,0.0641025641025641
DP03,CLN_Pressure,PKG_A|RCP_9,34,159,3,0.018867924528301886
DP03,CLN_Pressure,PKG_B|RCP_1,34,157,6,0.03821656050955414
DP03,CLN_Pressure,PKG_B|RCP_2,34,169,8,0.047337278106508875
DP03,CLN_Pressure,PKG_B|RCP_3,34,162,11,0.06790123456790123
DP03,CLN_Pressure,PKG_B|RCP_4,34,156,14,0.08974358974358974
DP03,CLN_Pressure,PKG_B|RCP_5,34,145,6,0.041379310344827586
DP03,CLN_Pressure,PKG_B|RCP_6,34,165,4,0.024242424242424242
DP03,CLN_Pressure,PKG_B|RCP_7,34,165,6,0.03636363636363636
DP03,CLN_Pressure,PKG_B|RCP_8,34,131,11,0.08396946564885496
DP03,CLN_Pressure,PKG_B|RCP_9,34,148,6,0.04054054054054054
DP03,CLN_Pressure,PKG_C|RCP_1,34,145,8,0.05517241379310345
DP03,CLN_Pressure,PKG_C|RCP_2,34,190,14,0.07368421052631578
DP03,CLN_Pressure,PKG_C|RCP_3,34,158,6,0.0379746835443038
DP03,CLN_Pressure,PKG_C|RCP_4,34,187,13,0.06951871657754011
DP03,CLN_Pressure,PKG_C|RCP_5,34,178,9,0.05056179775280899
DP03,CLN_Pressure,PKG_C|RCP_6,34,159,5,0.031446540880503145
DP03,CLN_Pressure,PKG_C|RCP_7,34,166,13,0.0783132530120482
DP03,CLN_Pressure,PKG_C|RCP_8,34,145,11,0.07586206896551724
DP03,CLN_Pressure,PKG_C|RCP_9,34,195,11,0.05641025641025641
DP03,CLN_Pressure,PKG_D|RCP_1,34,162,12,0.07407407407407407
DP03,CLN_Pressure,PKG_D|RCP_2,34,135,1,0.007407407407407408
DP03,CLN_Pressure,PKG_D|RCP_3,34,171,8,0.04678362573099415
DP03,CLN_Pressure,PKG_D|RCP_4,34,160,10,0.0625
DP03,CLN_Pressure,PKG_D|RCP_5,34,168,9,0.05357142857142857
DP03,CLN_Pressure,PKG_D|RCP_6,34,153,7,0.0457516339869281
DP03,CLN_Pressure,PKG_D|RCP_7,34,159,11,0.06918238993710692
DP03,CLN_Pressure,PKG_D|RCP_8,34,148,7,0.0472972972972973
DP03,CLN_Pressure,PKG_D|RCP_9,34,162,12,0.07407407407407407
DP03,CLN_Pressure,PKG_E|RCP_1,34,179,9,0.05027932960893855
DP03,CLN_Pressure,PKG_E|RCP_2,34,148,9,0.060810810810810814
DP03,CLN_Pressure,PKG_E|RCP_3,34,168,8,0.047619047619047616
DP03,CLN_Pressure,PKG_E|RCP_4,34,158,9,0.056962025316455694
DP03,CLN_Pressure,PKG_E|RCP_5,34,146,10,0.0684931506849315
DP03,CLN_Pressure,PKG_E|RCP_6,34,146,9,0.06164383561643835
DP03,CLN_Pressure,PKG_E|RCP_7,34,190,4,0.021052631578947368
DP03,CLN_Pressure,PKG_E|RCP_8,34,172,6,0.03488372093023256
DP03,CLN_Pressure,PKG_E|RCP_9,34,155,7,0.04516129032258064
DP03,CLN_Pressure,PKG_F|RCP_1,34,157,5,0.03184713375796178
DP03,CLN_Pressure,PKG_F|RCP_2,34,177,11,0.062146892655367235
DP03,CLN_Pressure,PKG_F|RCP_3,34,148,10,0.06756756756756757
DP03,CLN_Pressure,PKG_F|RCP_4,34,164,4,0.024390243902439025
DP03,CLN_Pressure,PKG_F|RCP_5,34,163,6,0.03680981595092025
DP03,CLN_Pressure,PKG_F|RCP_6,34,163,11,0.06748466257668712
DP03,CLN_Pressure,PKG_F|RCP_7,34,151,7,0.046357615894039736
DP03,CLN_Pressure,PKG_F|RCP_8,34,168,12,0.07142857142857142
DP03,CLN_Pressure,PKG_F|RCP_9,34,170,10,0.058823529411764705
DP03,Surface_Roughness,PKG_A|RCP_1,19,109,24,0.22018348623853212
DP03,Surface_Roughness,PKG_A|RCP_2,19,90,20,0.2222222222222222
DP03,Surface_Roughness,PKG_A|RCP_3,19,98,26,0.2653061224489796
DP03,Surface_Roughness,PKG_A|RCP_4,19,84,16,0.19047619047619047
DP03,Surface_Roughness,PKG_A|RCP_5,19,82,26,0.3170731707317073
DP03,Surface_Roughness,PKG_A|RCP_6,19,104,19,0.18269230769230768
DP03,Surface_Roughness,PKG_A|RCP_7,19,86,25,0.29069767441860467
DP03,Surface_Roughness,PKG_A|RCP_8,19,86,25,0.29069767441860467
DP03,Surface_Roughness,PKG_A|RCP_9,19,89,19,0.21348314606741572
DP03,Surface_Roughness,PKG_B|RCP_1,19,87,16,0.1839080459770115
DP03,Surface_Roughness,PKG_B|RCP_2,19,110,31,0.2818181818181818
DP03,Surface_Roughness,PKG_B|RCP_3,19,97,26,0.26804123711340205
DP03,Surface_Roughness,PKG_B|RCP_4,19,91,25,0.27472527472527475
DP03,Surface_Roughness,PKG_B|RCP_5,19,84,25,0.2976190476190476
DP03,Surface_Roughness,PKG_B|RCP_6,19,91,26,0.2857142857142857
DP03,Surface_Roughness,PKG_B|RCP_7,19,94,19,0.20212765957446807
DP03,Surface_Roughness,PKG_B|RCP_8,19,81,17,0.20987654320987653
DP03,Surface_Roughness,PKG_B|RCP_9,19,88,28,0.3181818181818182
DP03,Surface_Roughness,PKG_C|RCP_1,19,84,20,0.23809523809523808
DP03,Surface_Roughness,PKG_C|RCP_2,19,103,30,0.2912621359223301
DP03,Surface_Roughness,PKG_C|RCP_3,19,85,19,0.2235294117647059
DP03,Surface_Roughness,PKG_C|RCP_4,19,115,26,0.22608695652173913
DP03,Surface_Roughness,PKG_C|RCP_5,19,97,31,0.31958762886597936
DP03,Surface_Roughness,PKG_C|RCP_6,19,90,21,0.23333333333333334
DP03,Surface_Roughness,PKG_C|RCP_7,19,101,29,0.2871287128712871
DP03,Surface_Roughness,PKG_C|RCP_8,19,82,14,0.17073170731707318
DP03,Surface_Roughness,PKG_C|RCP_9,19,105,28,0.26666666666666666
DP03,Surface_Roughness,PKG_D|RCP_1,19,93,23,0.24731182795698925
DP03,Surface_Roughness,PKG_D|RCP_2,19,75,20,0.26666666666666666
DP03,Surface_Roughness,PKG_D|RCP_3,19,102,36,0.35294117647058826
DP03,Surface_Roughness,PKG_D|RCP_4,19,88,25,0.2840909090909091
DP03,Surface_Roughness,PKG_D|RCP_5,19,94,18,0.19148936170212766
DP03,Surface_Roughness,PKG_D|RCP_6,19,93,21,0.22580645161290322
DP03,Surface_Roughness,PKG_D|RCP_7,19,90,18,0.2
DP03,Surface_Roughness,PKG_D|RCP_8,19,80,23,0.2875
DP03,Surface_Roughness,PKG_D|RCP_9,19,92,24,0.2608695652173913
DP03,Surface_Roughness,PKG_E|RCP_1,19,99,28,0.2828282828282828
DP03,Surface_Roughness,PKG_E|RCP_2,19,78,15,0.19230769230769232
DP03,Surface_Roughness,PKG_E|RCP_3,19,90,22,0.24444444444444444
DP03,Surface_Roughness,PKG_E|RCP_4,19,83,14,0.1686746987951807
DP03,Surface_Roughness,PKG_E|RCP_5,19,89,14,0.15730337078651685
DP03,Surface_Roughness,PKG_E|RCP_6,19,78,19,0.24358974358974358
DP03,Surface_Roughness,PKG_E|RCP_7,19,93,23,0.24731182795698925
DP03,Surface_Roughness,PKG_E|RCP_8,19,100,27,0.27
DP03,Surface_Roughness,PKG_E|RCP_9,19,79,23,0.2911392405063291
DP03,Surface_Roughness,PKG_F|RCP_1,19,86,24,0.27906976744186046
DP03,Surface_Roughness,PKG_F|RCP_2,19,109,24,0.22018348623853212
DP03,Surface_Roughness,PKG_F|RCP_3,19,91,23,0.25274725274725274
DP03,Surface_Roughness,PKG_F|RCP_4,19,91,25,0.27472527472527475
DP03,Surface_Roughness,PKG_F|RCP_5,19,98,24,0.24489795918367346
DP03,Surface_Roughness,PKG_F|RCP_6,19,103,27,0.2621359223300971
DP03,Surface_Roughness,PKG_F|RCP_7,19,88,21,0.23863636363636365
DP03,Surface_Roughness,PKG_F|RCP_8,19,105,28,0.26666666666666666
DP03,Surface_Roughness,PKG_F|RCP_9,19,80,18,0.225
DP04,CLN_Flow,PKG_A|RCP_1,60,290,1,0.0034482758620689655
DP04,CLN_Flow,PKG_A|RCP_2,60,272,0,0.0
DP04,CLN_Flow,PKG_A|RCP_3,60,276,1,0.0036231884057971015
DP04,CLN_Flow,PKG_A|RCP_4,60,299,0,0.0
DP04,CLN_Flow,PKG_A|RCP_5,60,288,0,0.0
DP04,CLN_Flow,PKG_A|RCP_6,60,282,0,0.0
DP04,CLN_Flow,PKG_A|RCP_7,60,326,0,0.0
DP04,CLN_Flow,PKG_A|RCP_8,60,325,0,0.0
DP04,CLN_Flow,PKG_A|RCP_9,60,310,0,0.0
DP04,CLN_Flow,PKG_B|RCP_1,60,319,0,0.0
DP04,CLN_Flow,PKG_B|RCP_2,60,295,0,0.0
DP04,CLN_Flow,PKG_B|RCP_3,60,288,1,0.003472222222222222
DP04,CLN_Flow,PKG_B|RCP_4,60,324,1,0.0030864197530864196
DP04,CLN_Flow,PKG_B|RCP_5,60,285,0,0.0
DP04,CLN_Flow,PKG_B|RCP_6,60,248,0,0.0
DP04,CLN_Flow,PKG_B|RCP_7,60,254,0,0.0
DP04,CLN_Flow,PKG_B|RCP_8,60,283,0,0.0
DP04,CLN_Flow,PKG_B|RCP_9,60,290,0,0.0
DP04,CLN_Flow,PKG_C|RCP_1,60,274,0,0.0
DP04,CLN_Flow,PKG_C|RCP_2,60,280,0,0.0
DP04,CLN_Flow,PKG_C|RCP_3,60,323,0,0.0
DP04,CLN_Flow,PKG_C|RCP_4,60,288,0,0.0
DP04,CLN_Flow,PKG_C|RCP_5,60,300,0,0.0
DP04,CLN_Flow,PKG_C|RCP_6,60,267,0,0.0
DP04,CLN_Flow,PKG_C|RCP_7,60,276,0,0.0
DP04,CLN_Flow,PKG_C|RCP_8,60,294,0,0.0
DP04,CLN_Flow,PKG_C|RCP_9,60,295,0,0.0
DP04,CLN_Flow,PKG_D|RCP_1,60,297,0,0.0
DP04,CLN_Flow,PKG_D|RCP_2,60,298,0,0.0
DP04,CLN_Flow,PKG_D|RCP_3,60,260,0,0.0
DP04,CLN_Flow,PKG_D|RCP_4,60,253,0,0.0
DP04,CLN_Flow,PKG_D|RCP_5,60,279,0,0.0
DP04,CLN_Flow,PKG_D|RCP_6,60,312,0,0.0
DP04,CLN_Flow,PKG_D|RCP_7,60,292,0,0.0
DP04,CLN_Flow,PKG_D|RCP_8,60,260,1,0.0038461538461538464
DP04,CLN_Flow,PKG_D|RCP_9,60,307,0,0.0
DP04,CLN_Flow,PKG_E|RCP_1,60,255,0,0.0
DP04,CLN_Flow,PKG_E|RCP_2,60,290,0,0.0
DP04,CLN_Flow,PKG_E|RCP_3,60,289,0,0.0
DP04,CLN_Flow,PKG_E|RCP_4,60,289,0,0.0
DP04,CLN_Flow,PKG_E|RCP_5,60,315,0,0.0
DP04,CLN_Flow,PKG_E|RCP_6,60,289,0,0.0
DP04,CLN_Flow,PKG_E|RCP_7,60,278,0,0.0
DP04,CLN_Flow,PKG_E|RCP_8,60,284,0,0.0
DP04,CLN_Flow,PKG_E|RCP_9,60,292,0,0.0
DP04,CLN_Flow,PKG_F|RCP_1,60,291,0,0.0
DP04,CLN_Flow,PKG_F|RCP_2,60,289,0,0.0
DP04,CLN_Flow,PKG_F|RCP_3,60,288,0,0.0
DP04,CLN_Flow,PKG_F|RCP_4,60,299,0,0.0
DP04,CLN_Flow,PKG_F|RCP_5,60,293,0,0.0
DP04,CLN_Flow,PKG_F|RCP_6,60,271,0,0.0
DP04,CLN_Flow,PKG_F|RCP_7,60,298,0,0.0
DP04,CLN_Flow,PKG_F|RCP_8,60,289,0,0.0
DP04,CLN_Flow,PKG_F|RCP_9,60,296,0,0.0
DP04,CLN_Pressure,PKG_A|RCP_1,71,339,16,0.0471976401179941
DP04,CLN_Pressure,PKG_A|RCP_2,71,316,11,0.03481012658227848
DP04,CLN_Pressure,PKG_A|RCP_3,71,326,14,0.04294478527607362
DP04,CLN_Pressure,PKG_A|RCP_4,71,343,21,0.061224489795918366
DP04,CLN_Pressure,PKG_A|RCP_5,71,335,8,0.023880597014925373
DP04,CLN_Pressure,PKG_A|RCP_6,71,339,21,0.061946902654867256
DP04,CLN_Pressure,PKG_A|RCP_7,71,377,20,0.05305039787798409
DP04,CLN_Pressure,PKG_A|RCP_8,71,380,18,0.04736842105263158
DP04,CLN_Pressure,PKG_A|RCP_9,71,368,8,0.021739130434782608
DP04,CLN_Pressure,PKG_B|RCP_1,71,381,17,0.04461942257217848
DP04,CLN_Pressure,PKG_B|RCP_2,71,347,17,0.04899135446685879
DP04,CLN_Pressure,PKG_B|RCP_3,71,347,11,0.03170028818443804
DP04,CLN_Pressure,PKG_B|RCP_4,71,374,21,0.05614973262032086
DP04,CLN_Pressure,PKG_B|RCP_5,71,333,18,0.05405405405405406
DP04,CLN_Pressure,PKG_B|RCP_6,71,299,13,0.043478260869565216
DP04,CLN_Pressure,PKG_B|RCP_7,71,312,8,0.02564102564102564
DP04,CLN_Pressure,PKG_B|RCP_8,71,327,19,0.0581039755351682
DP04,CLN_Pressure,PKG_B|RCP_9,71,337,20,0.05934718100890208
DP04,CLN_Pressure,PKG_C|RCP_1,71,318,22,0.06918238993710692
DP04,CLN_Pressure,PKG_C|RCP_2,71,322,21,0.06521739130434782
DP04,CLN_Pressure,PKG_C|RCP_3,71,372,19,0.051075268817204304
DP04,CLN_Pressure,PKG_C|RCP_4,71,334,28,0.08383233532934131
DP04,CLN_Pressure,PKG_C|RCP_5,71,348,17,0.04885057471264368
DP04,CLN_Pressure,PKG_C|RCP_6,71,311,7,0.022508038585209004
DP04,CLN_Pressure,PKG_C|RCP_7,71,327,16,0.04892966360856269
DP04,CLN_Pressure,PKG_C|RCP_8,71,336,18,0.05357142857142857
DP04,CLN_Pressure,PKG_C|RCP_9,71,348,16,0.04597701149425287
DP04,CLN_Pressure,PKG_D|RCP_1,71,361,17,0.04709141274238227
DP04,CLN_Pressure,PKG_D|RCP_2,71,345,17,0.04927536231884058
DP04,CLN_Pressure,PKG_D|RCP_3,71,303,17,0.056105610561056105
DP04,CLN_Pressure,PKG_D|RCP_4,71,307,18,0.05863192182410423
DP04,CLN_Pressure,PKG_D|RCP_5,71,336,27,0.08035714285714286
DP04,CLN_Pressure,PKG_D|RCP_6,71,360,13,0.03611111111111111
DP04,CLN_Pressure,PKG_D|RCP_7,71,334,18,0.05389221556886228
DP04,CLN_Pressure,PKG_D|RCP_8,71,308,25,0.08116883116883117
DP04,CLN_Pressure,PKG_D|RCP_9,71,363,19,0.05234159779614325
DP04,CLN_Pressure,PKG_E|RCP_1,71,315,17,0.05396825396825397
DP04,CLN_Pressure,PKG_E|RCP_2,71,347,13,0.037463976945244955
DP04,CLN_Pressure,PKG_E|RCP_3,71,342,16,0.04678362573099415
DP04,CLN_Pressure,PKG_E|RCP_4,71,341,13,0.03812316715542522
DP04,CLN_Pressure,PKG_E|RCP_5,71,361,19,0.05263157894736842
DP04,CLN_Pressure,PKG_E|RCP_6,71,354,21,0.059322033898305086
DP04,CLN_Pressure,PKG_E|RCP_7,71,327,22,0.0672782874617737
DP04,CLN_Pressure,PKG_E|RCP_8,71,342,15,0.043859649122807015
DP04,CLN_Pressure,PKG_E|RCP_9,71,358,20,0.055865921787709494
DP04,CLN_Pressure,PKG_F|RCP_1,71,343,24,0.06997084548104957
DP04,CLN_Pressure,PKG_F|RCP_2,71,341,17,0.04985337243401759
DP04,CLN_Pressure,PKG_F|RCP_3,71,334,17,0.05089820359281437
DP04,CLN_Pressure,PKG_F|RCP_4,71,356,18,0.05056179775280899
DP04,CLN_Pressure,PKG_F|RCP_5,71,344,12,0.03488372093023256
DP04,CLN_Pressure,PKG_F|RCP_6,71,332,17,0.05120481927710843
DP04,CLN_Pressure,PKG_F|RCP_7,71,341,22,0.06451612903225806
DP04,CLN_Pressure,PKG_F|RCP_8,71,337,28,0.0830860534124629
DP04,CLN_Pressure,PKG_F|RCP_9,71,350,19,0.054285714285714284
DP04,Surface_Roughness,PKG_A|RCP_1,58,283,69,0.24381625441696114
DP04,Surface_Roughness,PKG_A|RCP_2,58,263,59,0.22433460076045628
DP04,Surface_Roughness,PKG_A|RCP_3,58,268,78,0.291044776119403
DP04,Surface_Roughness,PKG_A|RCP_4,58,285,69,0.24210526315789474
DP04,Surface_Roughness,PKG_A|RCP_5,58,280,81,0.2892857142857143
DP04,Surface_Roughness,PKG_A|RCP_6,58,269,56,0.20817843866171004
DP04,Surface_Roughness,PKG_A|RCP_7,58,311,82,0.26366559485530544
DP04,Surface_Roughness,PKG_A|RCP_8,58,316,82,0.25949367088607594
DP04,Surface_Roughness,PKG_A|RCP_9,58,304,73,0.24013157894736842
DP04,Surface_Roughness,PKG_B|RCP_1,58,309,79,0.255663430420712
DP04,Surface_Roughness,PKG_B|RCP_2,58,288,81,0.28125
DP04,Surface_Roughness,PKG_B|RCP_3,58,277,65,0.23465703971119134
DP04,Surface_Roughness,PKG_B|RCP_4,58,312,76,0.24358974358974358
DP04,Surface_Roughness,PKG_B|RCP_5,58,276,85,0.3079710144927536
DP04,Surface_Roughness,PKG_B|RCP_6,58,242,63,0.2603305785123967
DP04,Surface_Roughness,PKG_B|RCP_7,58,246,65,0.26422764227642276
DP04,Surface_Roughness,PKG_B|RCP_8,58,276,80,0.2898550724637681
DP04,Surface_Roughness,PKG_B|RCP_9,58,280,76,0.2714285714285714
DP04,Surface_Roughness,PKG_C|RCP_1,58,266,75,0.2819548872180451
DP04,Surface_Roughness,PKG_C|RCP_2,58,268,55,0.20522388059701493
DP04,Surface_Roughness,PKG_C|RCP_3,58,315,78,0.24761904761904763
DP04,Surface_Roughness,PKG_C|RCP_4,58,281,70,0.2491103202846975
DP04,Surface_Roughness,PKG_C|RCP_5,58,291,67,0.23024054982817868
DP04,Surface_Roughness,PKG_C|RCP_6,58,255,71,0.2784313725490196
DP04,Surface_Roughness,PKG_C|RCP_7,58,268,62,0.23134328358208955
DP04,Surface_Roughness,PKG_C|RCP_8,58,285,74,0.2596491228070175
DP04,Surface_Roughness,PKG_C|RCP_9,58,280,81,0.2892857142857143
DP04,Surface_Roughness,PKG_D|RCP_1,58,290,81,0.2793103448275862
DP04,Surface_Roughness,PKG_D|RCP_2,58,287,68,0.23693379790940766
DP04,Surface_Roughness,PKG_D|RCP_3,58,247,67,0.27125506072874495
DP04,Surface_Roughness,PKG_D|RCP_4,58,243,70,0.2880658436213992
DP04,Surface_Roughness,PKG_D|RCP_5,58,270,76,0.2814814814814815
DP04,Surface_Roughness,PKG_D|RCP_6,58,306,76,0.24836601307189543
DP04,Surface_Roughness,PKG_D|RCP_7,58,281,68,0.24199288256227758
DP04,Surface_Roughness,PKG_D|RCP_8,58,255,61,0.23921568627450981
DP04,Surface_Roughness,PKG_D|RCP_9,58,298,77,0.25838926174496646
DP04,Surface_Roughness,PKG_E|RCP_1,58,245,62,0.2530612244897959
DP04,Surface_Roughness,PKG_E|RCP_2,58,286,89,0.3111888111888112
DP04,Surface_Roughness,PKG_E|RCP_3,58,280,70,0.25
DP04,Surface_Roughness,PKG_E|RCP_4,58,281,61,0.21708185053380782
DP04,Surface_Roughness,PKG_E|RCP_5,58,306,93,0.30392156862745096
DP04,Surface_Roughness,PKG_E|RCP_6,58,280,73,0.26071428571428573
DP04,Surface_Roughness,PKG_E|RCP_7,58,272,78,0.2867647058823529
DP04,Surface_Roughness,PKG_E|RCP_8,58,277,68,0.24548736462093862
DP04,Surface_Roughness,PKG_E|RCP_9,58,280,80,0.2857142857142857
DP04,Surface_Roughness,PKG_F|RCP_1,58,279,57,0.20430107526881722
DP04,Surface_Roughness,PKG_F|RCP_2,58,275,79,0.2872727272727273
DP04,Surface_Roughness,PKG_F|RCP_3,58,286,75,0.26223776223776224
DP04,Surface_Roughness,PKG_F|RCP_4,58,291,67,0.23024054982817868
DP04,Surface_Roughness,PKG_F|RCP_5,58,286,77,0.2692307692307692
DP04,Surface_Roughness,PKG_F|RCP_6,58,259,85,0.3281853281853282
DP04,Surface_Roughness,PKG_F|RCP_7,58,283,70,0.24734982332155478
DP04,Surface_Roughness,PKG_F|RCP_8,58,277,77,0.2779783393501805
DP04,Surface_Roughness,PKG_F|RCP_9,58,289,81,0.28027681660899656
