type,column,group_key,baseline_method,baseline_value,bad_direction
A,Alignment_Time,PKG_F|RCP_3,opcond_OK_median,0.39925,up
A,Process_Time,PKG_F|RCP_3,opcond_OK_median,5.002,up
A,Cooling_Flow,PKG_F|RCP_3,opcond_OK_median,9.996,down
A,Cooling_Water_Temp,PKG_F|RCP_3,opcond_OK_median,21.994,up
A,Coating_Flow,PKG_F|RCP_3,opcond_OK_median,49.9685,down
A,Groove_Depth,PKG_F|RCP_3,opcond_OK_median,44.9923,down
A,Head_Temp,PKG_F|RCP_4,mentor_target,42.0,up
A,Vibration,PKG_F|RCP_4,opcond_OK_median,0.1542,up
A,Alignment_Time,PKG_F|RCP_4,opcond_OK_median,0.40055,up
A,Process_Time,PKG_F|RCP_4,opcond_OK_median,4.999,up
A,Cooling_Flow,PKG_F|RCP_4,opcond_OK_median,9.999,down
A,Cooling_Water_Temp,PKG_F|RCP_4,opcond_OK_median,21.989,up
A,Coating_Flow,PKG_F|RCP_4,opcond_OK_median,49.974,down
A,Groove_Depth,PKG_F|RCP_4,opcond_OK_median,44.9895,down
A,Head_Temp,PKG_F|RCP_5,mentor_target,42.0,up
A,Vibration,PKG_F|RCP_5,opcond_OK_median,0.1539,up
A,Alignment_Time,PKG_F|RCP_5,opcond_OK_median,0.3998,up
A,Process_Time,PKG_F|RCP_5,opcond_OK_median,5.002,up
A,Cooling_Flow,PKG_F|RCP_5,opcond_OK_median,9.999,down
A,Cooling_Water_Temp,PKG_F|RCP_5,opcond_OK_median,22.016,up
A,Coating_Flow,PKG_F|RCP_5,opcond_OK_median,50.0,down
A,Groove_Depth,PKG_F|RCP_5,opcond_OK_median,44.9894,down
A,Head_Temp,PKG_F|RCP_6,mentor_target,42.0,up
A,Vibration,PKG_F|RCP_6,opcond_OK_median,0.1533,up
A,Alignment_Time,PKG_F|RCP_6,opcond_OK_median,0.399,up
A,Process_Time,PKG_F|RCP_6,opcond_OK_median,5.002,up
A,Cooling_Flow,PKG_F|RCP_6,opcond_OK_median,9.996,down
A,Cooling_Water_Temp,PKG_F|RCP_6,opcond_OK_median,21.991,up
A,Coating_Flow,PKG_F|RCP_6,opcond_OK_median,50.022,down
A,Groove_Depth,PKG_F|RCP_6,opcond_OK_median,44.9965,down
A,Head_Temp,PKG_F|RCP_7,mentor_target,42.0,up
A,Vibration,PKG_F|RCP_7,opcond_OK_median,0.1548,up
A,Alignment_Time,PKG_F|RCP_7,opcond_OK_median,0.40065,up
A,Process_Time,PKG_F|RCP_7,opcond_OK_median,5.0,up
A,Cooling_Flow,PKG_F|RCP_7,opcond_OK_median,9.998,down
A,Cooling_Water_Temp,PKG_F|RCP_7,opcond_OK_median,21.9945,up
A,Coating_Flow,PKG_F|RCP_7,opcond_OK_median,49.984,down
A,Groove_Depth,PKG_F|RCP_7,opcond_OK_median,44.98375,down
A,Head_Temp,PKG_F|RCP_8,mentor_target,42.0,up
A,Vibration,PKG_F|RCP_8,opcond_OK_median,0.15435,up
A,Alignment_Time,PKG_F|RCP_8,opcond_OK_median,0.4008,up
A,Process_Time,PKG_F|RCP_8,opcond_OK_median,4.998,up
A,Cooling_Flow,PKG_F|RCP_8,opcond_OK_median,9.998,down
A,Cooling_Water_Temp,PKG_F|RCP_8,opcond_OK_median,22.018,up
A,Coating_Flow,PKG_F|RCP_8,opcond_OK_median,49.9985,down
A,Groove_Depth,PKG_F|RCP_8,opcond_OK_median,44.9885,down
A,Head_Temp,PKG_F|RCP_9,mentor_target,42.0,up
A,Vibration,PKG_F|RCP_9,opcond_OK_median,0.1555,up
A,Alignment_Time,PKG_F|RCP_9,opcond_OK_median,0.3999,up
A,Process_Time,PKG_F|RCP_9,opcond_OK_median,5.004,up
A,Cooling_Flow,PKG_F|RCP_9,opcond_OK_median,10.003,down
A,Cooling_Water_Temp,PKG_F|RCP_9,opcond_OK_median,22.004,up
A,Coating_Flow,PKG_F|RCP_9,opcond_OK_median,50.003,down
A,Groove_Depth,PKG_F|RCP_9,opcond_OK_median,44.9897,down
B,Laser_Power,PKG_A|RCP_1,mentor_target,18.5,
B,Power_Efficiency,PKG_A|RCP_1,mentor_target,95.0,
B,Focus,PKG_A|RCP_1,mentor_target,0.0,
B,Beam_Diameter,PKG_A|RCP_1,opcond_OK_median,34.994,
B,Kerf_Width_Profile,PKG_A|RCP_1,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",50.0966,
B,Top_Kerf,PKG_A|RCP_1,opcond_OK_median,50.0976,
B,Bottom_Kerf,PKG_A|RCP_1,opcond_OK_median,50.0963,
B,CLN_Time,PKG_A|RCP_1,opcond_OK_median (재분류: C->B),15.011,
B,Frequency,PKG_A|RCP_1,mentor_target,100.0,
B,Feed_Speed,PKG_A|RCP_1,mentor_target,250.0,
B,Coating_Uniformity,PKG_A|RCP_1,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",98.818,
B,Laser_Current,PKG_A|RCP_1,opcond_OK_median,8.502,
B,Laser_Voltage,PKG_A|RCP_1,opcond_OK_median,23.998,
B,Laser_Power,PKG_A|RCP_2,mentor_target,18.5,
B,Power_Efficiency,PKG_A|RCP_2,mentor_target,95.0,
B,Focus,PKG_A|RCP_2,mentor_target,0.0,
B,Beam_Diameter,PKG_A|RCP_2,opcond_OK_median,34.998,
B,Kerf_Width_Profile,PKG_A|RCP_2,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",50.09235,
B,Top_Kerf,PKG_A|RCP_2,opcond_OK_median,50.09775,
B,Bottom_Kerf,PKG_A|RCP_2,opcond_OK_median,50.09685,
B,CLN_Time,PKG_A|RCP_2,opcond_OK_median (재분류: C->B),14.983,
B,Frequency,PKG_A|RCP_2,mentor_target,100.0,
B,Feed_Speed,PKG_A|RCP_2,mentor_target,250.0,
B,Coating_Uniformity,PKG_A|RCP_2,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",98.8085,
B,Laser_Current,PKG_A|RCP_2,opcond_OK_median,8.499,
B,Laser_Voltage,PKG_A|RCP_2,opcond_OK_median,24.0085,
B,Laser_Power,PKG_A|RCP_3,mentor_target,18.5,
B,Power_Efficiency,PKG_A|RCP_3,mentor_target,95.0,
B,Focus,PKG_A|RCP_3,mentor_target,0.0,
B,Beam_Diameter,PKG_A|RCP_3,opcond_OK_median,34.9915,
B,Kerf_Width_Profile,PKG_A|RCP_3,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",50.09285,
B,Top_Kerf,PKG_A|RCP_3,opcond_OK_median,50.09335,
B,Bottom_Kerf,PKG_A|RCP_3,opcond_OK_median,50.09415,
B,CLN_Time,PKG_A|RCP_3,opcond_OK_median (재분류: C->B),14.9795,
B,Frequency,PKG_A|RCP_3,mentor_target,100.0,
B,Feed_Speed,PKG_A|RCP_3,mentor_target,250.0,
B,Coating_Uniformity,PKG_A|RCP_3,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",98.812,
B,Laser_Current,PKG_A|RCP_3,opcond_OK_median,8.504,
B,Laser_Voltage,PKG_A|RCP_3,opcond_OK_median,24.006,
B,Laser_Power,PKG_A|RCP_4,mentor_target,18.5,
B,Power_Efficiency,PKG_A|RCP_4,mentor_target,95.0,
B,Focus,PKG_A|RCP_4,mentor_target,0.0,
B,Beam_Diameter,PKG_A|RCP_4,opcond_OK_median,35.019,
B,Kerf_Width_Profile,PKG_A|RCP_4,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",50.09445,
B,Top_Kerf,PKG_A|RCP_4,opcond_OK_median,50.09555,
B,Bottom_Kerf,PKG_A|RCP_4,opcond_OK_median,50.09325,
B,CLN_Time,PKG_A|RCP_4,opcond_OK_median (재분류: C->B),15.009,
B,Frequency,PKG_A|RCP_4,mentor_target,100.0,
B,Feed_Speed,PKG_A|RCP_4,mentor_target,250.0,
B,Coating_Uniformity,PKG_A|RCP_4,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",98.808,
B,Laser_Current,PKG_A|RCP_4,opcond_OK_median,8.493,
B,Laser_Voltage,PKG_A|RCP_4,opcond_OK_median,23.989,
B,Laser_Power,PKG_A|RCP_5,mentor_target,18.5,
B,Power_Efficiency,PKG_A|RCP_5,mentor_target,95.0,
B,Focus,PKG_A|RCP_5,mentor_target,0.0,
B,Beam_Diameter,PKG_A|RCP_5,opcond_OK_median,34.9985,
B,Kerf_Width_Profile,PKG_A|RCP_5,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",50.09445,
B,Top_Kerf,PKG_A|RCP_5,opcond_OK_median,50.0912,
B,Bottom_Kerf,PKG_A|RCP_5,opcond_OK_median,50.09385,
B,CLN_Time,PKG_A|RCP_5,opcond_OK_median (재분류: C->B),14.9735,
B,Frequency,PKG_A|RCP_5,mentor_target,100.0,
B,Feed_Speed,PKG_A|RCP_5,mentor_target,250.0,
B,Coating_Uniformity,PKG_A|RCP_5,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",98.8115,
B,Laser_Current,PKG_A|RCP_5,opcond_OK_median,8.497,
B,Laser_Voltage,PKG_A|RCP_5,opcond_OK_median,24.003,
B,Laser_Power,PKG_A|RCP_6,mentor_target,18.5,
B,Power_Efficiency,PKG_A|RCP_6,mentor_target,95.0,
B,Focus,PKG_A|RCP_6,mentor_target,0.0,
B,Beam_Diameter,PKG_A|RCP_6,opcond_OK_median,35.005,
B,Kerf_Width_Profile,PKG_A|RCP_6,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",50.0935,
B,Top_Kerf,PKG_A|RCP_6,opcond_OK_median,50.0957,
B,Bottom_Kerf,PKG_A|RCP_6,opcond_OK_median,50.0964,
B,CLN_Time,PKG_A|RCP_6,opcond_OK_median (재분류: C->B),15.007,
B,Frequency,PKG_A|RCP_6,mentor_target,100.0,
B,Feed_Speed,PKG_A|RCP_6,mentor_target,250.0,
B,Coating_Uniformity,PKG_A|RCP_6,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",98.812,
B,Laser_Current,PKG_A|RCP_6,opcond_OK_median,8.498,
B,Laser_Voltage,PKG_A|RCP_6,opcond_OK_median,24.006,
B,Laser_Power,PKG_A|RCP_7,mentor_target,18.5,
B,Power_Efficiency,PKG_A|RCP_7,mentor_target,95.0,
B,Focus,PKG_A|RCP_7,mentor_target,0.0,
B,Beam_Diameter,PKG_A|RCP_7,opcond_OK_median,35.0105,
B,Kerf_Width_Profile,PKG_A|RCP_7,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",50.08655,
B,Top_Kerf,PKG_A|RCP_7,opcond_OK_median,50.0884,
B,Bottom_Kerf,PKG_A|RCP_7,opcond_OK_median,50.0925,
B,CLN_Time,PKG_A|RCP_7,opcond_OK_median (재분류: C->B),15.015,
B,Frequency,PKG_A|RCP_7,mentor_target,100.0,
B,Feed_Speed,PKG_A|RCP_7,mentor_target,250.0,
B,Coating_Uniformity,PKG_A|RCP_7,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",98.8115,
B,Laser_Current,PKG_A|RCP_7,opcond_OK_median,8.5015,
B,Laser_Voltage,PKG_A|RCP_7,opcond_OK_median,23.999,
B,Laser_Power,PKG_A|RCP_8,mentor_target,18.5,
B,Power_Efficiency,PKG_A|RCP_8,mentor_target,95.0,
B,Focus,PKG_A|RCP_8,mentor_target,0.0,
B,Beam_Diameter,PKG_A|RCP_8,opcond_OK_median,35.006,
B,Kerf_Width_Profile,PKG_A|RCP_8,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",50.0957,
B,Top_Kerf,PKG_A|RCP_8,opcond_OK_median,50.08865,
B,Bottom_Kerf,PKG_A|RCP_8,opcond_OK_median,50.0916,
B,CLN_Time,PKG_A|RCP_8,opcond_OK_median (재분류: C->B),14.9875,
B,Frequency,PKG_A|RCP_8,mentor_target,100.0,
B,Feed_Speed,PKG_A|RCP_8,mentor_target,250.0,
B,Coating_Uniformity,PKG_A|RCP_8,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",98.808,
B,Laser_Current,PKG_A|RCP_8,opcond_OK_median,8.498,
B,Laser_Voltage,PKG_A|RCP_8,opcond_OK_median,24.004,
B,Laser_Power,PKG_A|RCP_9,mentor_target,18.5,
B,Power_Efficiency,PKG_A|RCP_9,mentor_target,95.0,
B,Focus,PKG_A|RCP_9,mentor_target,0.0,
B,Beam_Diameter,PKG_A|RCP_9,opcond_OK_median,34.997,
B,Kerf_Width_Profile,PKG_A|RCP_9,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",50.09665,
B,Top_Kerf,PKG_A|RCP_9,opcond_OK_median,50.0948,
B,Bottom_Kerf,PKG_A|RCP_9,opcond_OK_median,50.0939,
B,CLN_Time,PKG_A|RCP_9,opcond_OK_median (재분류: C->B),15.0055,
B,Frequency,PKG_A|RCP_9,mentor_target,100.0,
B,Feed_Speed,PKG_A|RCP_9,mentor_target,250.0,
B,Coating_Uniformity,PKG_A|RCP_9,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",98.809,
B,Laser_Current,PKG_A|RCP_9,opcond_OK_median,8.4985,
B,Laser_Voltage,PKG_A|RCP_9,opcond_OK_median,23.998,
B,Laser_Power,PKG_B|RCP_1,mentor_target,18.5,
B,Power_Efficiency,PKG_B|RCP_1,mentor_target,95.0,
B,Focus,PKG_B|RCP_1,mentor_target,0.0,
B,Beam_Diameter,PKG_B|RCP_1,opcond_OK_median,35.005,
B,Kerf_Width_Profile,PKG_B|RCP_1,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",50.0895,
B,Top_Kerf,PKG_B|RCP_1,opcond_OK_median,50.0901,
B,Bottom_Kerf,PKG_B|RCP_1,opcond_OK_median,50.0948,
B,CLN_Time,PKG_B|RCP_1,opcond_OK_median (재분류: C->B),15.025,
B,Frequency,PKG_B|RCP_1,mentor_target,100.0,
B,Feed_Speed,PKG_B|RCP_1,mentor_target,250.0,
B,Coating_Uniformity,PKG_B|RCP_1,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",98.815,
B,Laser_Current,PKG_B|RCP_1,opcond_OK_median,8.503,
B,Laser_Voltage,PKG_B|RCP_1,opcond_OK_median,24.004,
B,Laser_Power,PKG_B|RCP_2,mentor_target,18.5,
B,Power_Efficiency,PKG_B|RCP_2,mentor_target,95.0,
B,Focus,PKG_B|RCP_2,mentor_target,0.0,
B,Beam_Diameter,PKG_B|RCP_2,opcond_OK_median,34.996,
B,Kerf_Width_Profile,PKG_B|RCP_2,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",50.0955,
B,Top_Kerf,PKG_B|RCP_2,opcond_OK_median,50.0942,
B,Bottom_Kerf,PKG_B|RCP_2,opcond_OK_median,50.0944,
B,CLN_Time,PKG_B|RCP_2,opcond_OK_median (재분류: C->B),14.969,
B,Frequency,PKG_B|RCP_2,mentor_target,100.0,
B,Feed_Speed,PKG_B|RCP_2,mentor_target,250.0,
B,Coating_Uniformity,PKG_B|RCP_2,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",98.819,
B,Laser_Current,PKG_B|RCP_2,opcond_OK_median,8.501,
B,Laser_Voltage,PKG_B|RCP_2,opcond_OK_median,24.007,
B,Laser_Power,PKG_B|RCP_3,mentor_target,18.5,
B,Power_Efficiency,PKG_B|RCP_3,mentor_target,95.0,
B,Focus,PKG_B|RCP_3,mentor_target,0.0,
B,Beam_Diameter,PKG_B|RCP_3,opcond_OK_median,34.988,
B,Kerf_Width_Profile,PKG_B|RCP_3,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",50.09,
B,Top_Kerf,PKG_B|RCP_3,opcond_OK_median,50.0916,
B,Bottom_Kerf,PKG_B|RCP_3,opcond_OK_median,50.0971,
B,CLN_Time,PKG_B|RCP_3,opcond_OK_median (재분류: C->B),14.999,
B,Frequency,PKG_B|RCP_3,mentor_target,100.0,
B,Feed_Speed,PKG_B|RCP_3,mentor_target,250.0,
B,Coating_Uniformity,PKG_B|RCP_3,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",98.797,
B,Laser_Current,PKG_B|RCP_3,opcond_OK_median,8.5,
B,Laser_Voltage,PKG_B|RCP_3,opcond_OK_median,23.998,
B,Laser_Power,PKG_B|RCP_4,mentor_target,18.5,
B,Power_Efficiency,PKG_B|RCP_4,mentor_target,95.0,
B,Focus,PKG_B|RCP_4,mentor_target,0.0,
B,Beam_Diameter,PKG_B|RCP_4,opcond_OK_median,34.987,
B,Kerf_Width_Profile,PKG_B|RCP_4,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",50.0921,
B,Top_Kerf,PKG_B|RCP_4,opcond_OK_median,50.0865,
B,Bottom_Kerf,PKG_B|RCP_4,opcond_OK_median,50.0917,
B,CLN_Time,PKG_B|RCP_4,opcond_OK_median (재분류: C->B),14.997,
B,Frequency,PKG_B|RCP_4,mentor_target,100.0,
B,Feed_Speed,PKG_B|RCP_4,mentor_target,250.0,
B,Coating_Uniformity,PKG_B|RCP_4,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",98.808,
B,Laser_Current,PKG_B|RCP_4,opcond_OK_median,8.502,
B,Laser_Voltage,PKG_B|RCP_4,opcond_OK_median,24.008,
B,Laser_Power,PKG_B|RCP_5,mentor_target,18.5,
B,Power_Efficiency,PKG_B|RCP_5,mentor_target,95.0,
B,Focus,PKG_B|RCP_5,mentor_target,0.0,
B,Beam_Diameter,PKG_B|RCP_5,opcond_OK_median,34.982,
B,Kerf_Width_Profile,PKG_B|RCP_5,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",50.09575,
B,Top_Kerf,PKG_B|RCP_5,opcond_OK_median,50.09265,
B,Bottom_Kerf,PKG_B|RCP_5,opcond_OK_median,50.09385,
B,CLN_Time,PKG_B|RCP_5,opcond_OK_median (재분류: C->B),15.0035,
B,Frequency,PKG_B|RCP_5,mentor_target,100.0,
B,Feed_Speed,PKG_B|RCP_5,mentor_target,250.0,
B,Coating_Uniformity,PKG_B|RCP_5,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",98.8075,
B,Laser_Current,PKG_B|RCP_5,opcond_OK_median,8.5035,
B,Laser_Voltage,PKG_B|RCP_5,opcond_OK_median,24.007,
B,Laser_Power,PKG_B|RCP_6,mentor_target,18.5,
B,Power_Efficiency,PKG_B|RCP_6,mentor_target,95.0,
B,Focus,PKG_B|RCP_6,mentor_target,0.0,
B,Beam_Diameter,PKG_B|RCP_6,opcond_OK_median,34.988,
B,Kerf_Width_Profile,PKG_B|RCP_6,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",50.095,
B,Top_Kerf,PKG_B|RCP_6,opcond_OK_median,50.0921,
B,Bottom_Kerf,PKG_B|RCP_6,opcond_OK_median,50.0932,
B,CLN_Time,PKG_B|RCP_6,opcond_OK_median (재분류: C->B),15.026,
B,Frequency,PKG_B|RCP_6,mentor_target,100.0,
B,Feed_Speed,PKG_B|RCP_6,mentor_target,250.0,
B,Coating_Uniformity,PKG_B|RCP_6,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",98.815,
B,Laser_Current,PKG_B|RCP_6,opcond_OK_median,8.501,
B,Laser_Voltage,PKG_B|RCP_6,opcond_OK_median,23.991,
B,Laser_Power,PKG_B|RCP_7,mentor_target,18.5,
B,Power_Efficiency,PKG_B|RCP_7,mentor_target,95.0,
B,Focus,PKG_B|RCP_7,mentor_target,0.0,
B,Beam_Diameter,PKG_B|RCP_7,opcond_OK_median,34.987,
B,Kerf_Width_Profile,PKG_B|RCP_7,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",50.093,
B,Top_Kerf,PKG_B|RCP_7,opcond_OK_median,50.0892,
B,Bottom_Kerf,PKG_B|RCP_7,opcond_OK_median,50.0927,
B,CLN_Time,PKG_B|RCP_7,opcond_OK_median (재분류: C->B),15.026,
B,Frequency,PKG_B|RCP_7,mentor_target,100.0,
B,Feed_Speed,PKG_B|RCP_7,mentor_target,250.0,
B,Coating_Uniformity,PKG_B|RCP_7,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",98.808,
B,Laser_Current,PKG_B|RCP_7,opcond_OK_median,8.507,
B,Laser_Voltage,PKG_B|RCP_7,opcond_OK_median,24.006,
B,Laser_Power,PKG_B|RCP_8,mentor_target,18.5,
B,Power_Efficiency,PKG_B|RCP_8,mentor_target,95.0,
B,Focus,PKG_B|RCP_8,mentor_target,0.0,
B,Beam_Diameter,PKG_B|RCP_8,opcond_OK_median,35.009,
B,Kerf_Width_Profile,PKG_B|RCP_8,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",50.0966,
B,Top_Kerf,PKG_B|RCP_8,opcond_OK_median,50.0937,
B,Bottom_Kerf,PKG_B|RCP_8,opcond_OK_median,50.0967,
B,CLN_Time,PKG_B|RCP_8,opcond_OK_median (재분류: C->B),14.985,
B,Frequency,PKG_B|RCP_8,mentor_target,100.0,
B,Feed_Speed,PKG_B|RCP_8,mentor_target,250.0,
B,Coating_Uniformity,PKG_B|RCP_8,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",98.815,
B,Laser_Current,PKG_B|RCP_8,opcond_OK_median,8.502,
B,Laser_Voltage,PKG_B|RCP_8,opcond_OK_median,23.994,
B,Laser_Power,PKG_B|RCP_9,mentor_target,18.5,
B,Power_Efficiency,PKG_B|RCP_9,mentor_target,95.0,
B,Focus,PKG_B|RCP_9,mentor_target,0.0,
B,Beam_Diameter,PKG_B|RCP_9,opcond_OK_median,35.01,
B,Kerf_Width_Profile,PKG_B|RCP_9,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",50.0986,
B,Top_Kerf,PKG_B|RCP_9,opcond_OK_median,50.09315,
B,Bottom_Kerf,PKG_B|RCP_9,opcond_OK_median,50.0939,
B,CLN_Time,PKG_B|RCP_9,opcond_OK_median (재분류: C->B),14.9935,
B,Frequency,PKG_B|RCP_9,mentor_target,100.0,
B,Feed_Speed,PKG_B|RCP_9,mentor_target,250.0,
B,Coating_Uniformity,PKG_B|RCP_9,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",98.81,
B,Laser_Current,PKG_B|RCP_9,opcond_OK_median,8.497,
B,Laser_Voltage,PKG_B|RCP_9,opcond_OK_median,24.0,
B,Laser_Power,PKG_C|RCP_1,mentor_target,18.5,
B,Power_Efficiency,PKG_C|RCP_1,mentor_target,95.0,
B,Focus,PKG_C|RCP_1,mentor_target,0.0,
B,Beam_Diameter,PKG_C|RCP_1,opcond_OK_median,35.007,
B,Kerf_Width_Profile,PKG_C|RCP_1,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",50.0999,
B,Top_Kerf,PKG_C|RCP_1,opcond_OK_median,50.0922,
B,Bottom_Kerf,PKG_C|RCP_1,opcond_OK_median,50.0966,
B,CLN_Time,PKG_C|RCP_1,opcond_OK_median (재분류: C->B),14.994,
B,Frequency,PKG_C|RCP_1,mentor_target,100.0,
B,Feed_Speed,PKG_C|RCP_1,mentor_target,250.0,
B,Coating_Uniformity,PKG_C|RCP_1,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",98.821,
B,Laser_Current,PKG_C|RCP_1,opcond_OK_median,8.498,
B,Laser_Voltage,PKG_C|RCP_1,opcond_OK_median,23.996,
B,Laser_Power,PKG_C|RCP_2,mentor_target,18.5,
B,Power_Efficiency,PKG_C|RCP_2,mentor_target,95.0,
B,Focus,PKG_C|RCP_2,mentor_target,0.0,
B,Beam_Diameter,PKG_C|RCP_2,opcond_OK_median,34.991,
B,Kerf_Width_Profile,PKG_C|RCP_2,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",50.09805,
B,Top_Kerf,PKG_C|RCP_2,opcond_OK_median,50.0965,
B,Bottom_Kerf,PKG_C|RCP_2,opcond_OK_median,50.1006,
B,CLN_Time,PKG_C|RCP_2,opcond_OK_median (재분류: C->B),15.0055,
B,Frequency,PKG_C|RCP_2,mentor_target,100.0,
B,Feed_Speed,PKG_C|RCP_2,mentor_target,250.0,
B,Coating_Uniformity,PKG_C|RCP_2,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",98.806,
B,Laser_Current,PKG_C|RCP_2,opcond_OK_median,8.498,
B,Laser_Voltage,PKG_C|RCP_2,opcond_OK_median,24.013,
B,Laser_Power,PKG_C|RCP_3,mentor_target,18.5,
B,Power_Efficiency,PKG_C|RCP_3,mentor_target,95.0,
B,Focus,PKG_C|RCP_3,mentor_target,0.0,
B,Beam_Diameter,PKG_C|RCP_3,opcond_OK_median,35.0,
B,Kerf_Width_Profile,PKG_C|RCP_3,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",50.0908,
B,Top_Kerf,PKG_C|RCP_3,opcond_OK_median,50.09405,
B,Bottom_Kerf,PKG_C|RCP_3,opcond_OK_median,50.09405,
B,CLN_Time,PKG_C|RCP_3,opcond_OK_median (재분류: C->B),15.0305,
B,Frequency,PKG_C|RCP_3,mentor_target,100.0,
B,Feed_Speed,PKG_C|RCP_3,mentor_target,250.0,
B,Coating_Uniformity,PKG_C|RCP_3,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",98.815,
B,Laser_Current,PKG_C|RCP_3,opcond_OK_median,8.497,
B,Laser_Voltage,PKG_C|RCP_3,opcond_OK_median,23.998,
B,Laser_Power,PKG_C|RCP_4,mentor_target,18.5,
B,Power_Efficiency,PKG_C|RCP_4,mentor_target,95.0,
B,Focus,PKG_C|RCP_4,mentor_target,0.0,
B,Beam_Diameter,PKG_C|RCP_4,opcond_OK_median,35.007,
B,Kerf_Width_Profile,PKG_C|RCP_4,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",50.0952,
B,Top_Kerf,PKG_C|RCP_4,opcond_OK_median,50.0922,
B,Bottom_Kerf,PKG_C|RCP_4,opcond_OK_median,50.0906,
B,CLN_Time,PKG_C|RCP_4,opcond_OK_median (재분류: C->B),14.991,
B,Frequency,PKG_C|RCP_4,mentor_target,100.0,
B,Feed_Speed,PKG_C|RCP_4,mentor_target,250.0,
B,Coating_Uniformity,PKG_C|RCP_4,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",98.806,
B,Laser_Current,PKG_C|RCP_4,opcond_OK_median,8.5,
B,Laser_Voltage,PKG_C|RCP_4,opcond_OK_median,24.014,
B,Laser_Power,PKG_C|RCP_5,mentor_target,18.5,
B,Power_Efficiency,PKG_C|RCP_5,mentor_target,95.0,
B,Focus,PKG_C|RCP_5,mentor_target,0.0,
B,Beam_Diameter,PKG_C|RCP_5,opcond_OK_median,34.998,
B,Kerf_Width_Profile,PKG_C|RCP_5,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",50.0962,
B,Top_Kerf,PKG_C|RCP_5,opcond_OK_median,50.0959,
B,Bottom_Kerf,PKG_C|RCP_5,opcond_OK_median,50.0948,
B,CLN_Time,PKG_C|RCP_5,opcond_OK_median (재분류: C->B),15.009,
B,Frequency,PKG_C|RCP_5,mentor_target,100.0,
B,Feed_Speed,PKG_C|RCP_5,mentor_target,250.0,
B,Coating_Uniformity,PKG_C|RCP_5,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",98.809,
B,Laser_Current,PKG_C|RCP_5,opcond_OK_median,8.5,
B,Laser_Voltage,PKG_C|RCP_5,opcond_OK_median,24.005,
B,Laser_Power,PKG_C|RCP_6,mentor_target,18.5,
B,Power_Efficiency,PKG_C|RCP_6,mentor_target,95.0,
B,Focus,PKG_C|RCP_6,mentor_target,0.0,
B,Beam_Diameter,PKG_C|RCP_6,opcond_OK_median,35.004,
