Product_ID,Recipe_ID,column,n,mean,std,cv,median,mad,robust_z_scale,p0_5,p99_5,min,max,median_source
PKG_C,RCP_6,Frequency,1630,100.00310552147239,0.4971840864999803,0.004971686468208993,100.0,0.34250000000000114,0.5077905000000017,98.72057,101.20985499999999,98.052,101.685,mentor_target
PKG_C,RCP_7,Frequency,1676,99.97499642004775,0.49553244692686366,0.0049565637876581685,100.0,0.32799999999998875,0.48629279999998326,98.59975,101.15225000000001,98.188,101.407,mentor_target
PKG_C,RCP_8,Frequency,1692,99.99584219858156,0.4962735237038205,0.0049629415862938765,100.0,0.3374999999999986,0.5003774999999978,98.664925,101.228725,97.699,101.726,mentor_target
PKG_C,RCP_9,Frequency,1784,99.97958352017936,0.48869762339209827,0.004887974186184343,100.0,0.3294999999999959,0.4885166999999939,98.788065,101.20951000000001,98.287,101.579,mentor_target
PKG_D,RCP_1,Frequency,1706,100.00865181711606,0.48806322073741265,0.004880209980531731,100.0,0.3340000000000032,0.4951884000000047,98.737525,101.252475,98.126,101.702,mentor_target
PKG_D,RCP_2,Frequency,1611,99.99366294227188,0.47588211258597174,0.004759122714213469,100.0,0.3230000000000075,0.4788798000000111,98.84535,101.19835,98.486,101.868,mentor_target
PKG_D,RCP_3,Frequency,1671,99.99856971873129,0.48843284256208014,0.004884398286254579,100.0,0.3359999999999985,0.49815359999999775,98.75305,101.2059,98.128,101.691,mentor_target
PKG_D,RCP_4,Frequency,1595,99.9947197492163,0.49877910900352956,0.004988054471820635,100.0,0.34199999999999875,0.5070491999999981,98.62588000000001,101.31918,98.173,101.586,mentor_target
PKG_D,RCP_5,Frequency,1681,99.99325520523499,0.4866016298175009,0.004866344523125652,100.0,0.33499999999999375,0.4966709999999907,98.6818,101.2212,98.146,101.518,mentor_target
PKG_D,RCP_6,Frequency,1690,100.01568934911244,0.47675996837114737,0.004766851795691575,100.0,0.31749999999999545,0.47072549999999325,98.81601,101.239325,98.498,101.596,mentor_target
PKG_D,RCP_7,Frequency,1655,100.02048882175228,0.47432661461236425,0.00474229450585537,100.0,0.3120000000000118,0.4625712000000175,98.81483,101.28592,98.473,101.671,mentor_target
PKG_D,RCP_8,Frequency,1625,99.99217353846154,0.4924540431798513,0.0049249258792282485,100.0,0.3259999999999934,0.4833275999999902,98.69532000000001,101.21788000000001,98.336,101.732,mentor_target
PKG_D,RCP_9,Frequency,1730,100.00090231213872,0.47928920676283404,0.0047928488211716365,100.0,0.33200000000000784,0.49222320000001163,98.799,101.19041999999999,98.367,101.605,mentor_target
PKG_E,RCP_1,Frequency,1697,100.00669711255155,0.4942826922958301,0.004942495918443787,100.0,0.333999999999989,0.4951883999999836,98.64284,101.22064,98.44,101.336,mentor_target
PKG_E,RCP_2,Frequency,1692,99.99609929078014,0.4783395235340454,0.004783581828957896,100.0,0.31799999999999784,0.47146679999999674,98.76919,101.17917500000001,98.674,101.609,mentor_target
PKG_E,RCP_3,Frequency,1680,99.99618333333332,0.4909422935908991,0.004909610319369514,100.0,0.3334999999999937,0.4944470999999906,98.80979,101.21905,97.899,101.88,mentor_target
PKG_E,RCP_4,Frequency,1731,99.99702657423455,0.49990934945738263,0.004999242143327793,100.0,0.33899999999999864,0.502601399999998,98.71975,101.22285,98.452,101.765,mentor_target
PKG_E,RCP_5,Frequency,1670,99.98426826347306,0.5011400243815338,0.005012188748143429,100.0,0.32450000000001467,0.48110370000002173,98.67138,101.18451499999999,98.282,101.486,mentor_target
PKG_E,RCP_6,Frequency,1666,99.99189615846339,0.48785180947625906,0.0048789134741792466,100.0,0.32450000000000045,0.48110370000000063,98.759125,101.276025,98.586,101.649,mentor_target
PKG_E,RCP_7,Frequency,1656,99.9842131642512,0.484695884192226,0.0048477241441704545,100.0,0.3155000000000001,0.46776030000000013,98.72475,101.31332499999999,98.15,101.751,mentor_target
PKG_E,RCP_8,Frequency,1758,99.99387201365188,0.48517982056440523,0.004852095541396427,100.0,0.31799999999999784,0.47146679999999674,98.69413999999999,101.236225,97.819,101.791,mentor_target
PKG_E,RCP_9,Frequency,1697,100.01881437831466,0.4983142789395343,0.004982205418419508,100.0,0.34499999999999886,0.5114969999999983,98.7684,101.24611999999999,98.548,101.575,mentor_target
PKG_F,RCP_1,Frequency,1758,100.00066154721274,0.501152206637616,0.005011488913010938,100.0,0.3219999999999956,0.47739719999999347,98.658775,101.306095,97.918,101.532,mentor_target
PKG_F,RCP_2,Frequency,1691,99.97994263749261,0.4832905281271475,0.004833874829069095,100.0,0.31800000000001205,0.47146680000001784,98.77584999999999,101.3085,98.322,101.501,mentor_target
PKG_F,RCP_3,Frequency,1674,100.01620370370371,0.4949407697221915,0.00494860583979417,100.0,0.33900000000001285,0.5026014000000191,98.71992,101.220525,98.48,101.433,mentor_target
PKG_F,RCP_4,Frequency,1788,99.99395693512305,0.4967020308893955,0.004967320487293648,100.0,0.32499999999999574,0.48184499999999364,98.7154,101.283235,98.117,101.66,mentor_target
PKG_F,RCP_5,Frequency,1673,99.97570531978482,0.49142390862481894,0.004915433275043552,100.0,0.3340000000000032,0.4951884000000047,98.70152,101.23228,98.393,101.529,mentor_target
PKG_F,RCP_6,Frequency,1695,100.00237050147493,0.48485216245396756,0.004848406692987508,100.0,0.33800000000000807,0.501118800000012,98.78935,101.19265,98.484,101.538,mentor_target
PKG_F,RCP_7,Frequency,1674,99.99935842293907,0.4818866011020808,0.004818896927958088,100.0,0.3305000000000007,0.48999930000000097,98.689155,101.14189,98.248,101.642,mentor_target
PKG_F,RCP_8,Frequency,1724,99.99712935034803,0.4758253654268115,0.004758390250981293,100.0,0.30750000000000455,0.45589950000000673,98.699995,101.20548,98.283,101.751,mentor_target
PKG_F,RCP_9,Frequency,1611,100.00964680322781,0.5016135542260112,0.005015651692210772,100.0,0.34499999999999886,0.5114969999999983,98.72515,101.196,98.144,101.497,mentor_target
PKG_A,RCP_1,Feed_Speed,1737,250.02204835924007,0.7907142602981423,0.0031625781225582852,250.0,0.5380000000000109,0.7976388000000162,248.02367999999998,252.03152,247.439,252.765,mentor_target
PKG_A,RCP_2,Feed_Speed,1650,250.01724727272727,0.8026010615404696,0.003210182778570333,250.0,0.5300000000000011,0.7857780000000016,247.909275,252.162195,247.535,252.744,mentor_target
PKG_A,RCP_3,Feed_Speed,1632,250.02720772058822,0.7962091185765389,0.003184489903460118,250.0,0.5454999999999899,0.8087582999999849,247.99724,252.15663,247.296,252.583,mentor_target
PKG_A,RCP_4,Feed_Speed,1602,250.00117665418227,0.7913269120301809,0.0031652927503009127,250.0,0.5229999999999961,0.7753997999999942,247.983025,252.09288999999998,247.452,252.572,mentor_target
PKG_A,RCP_5,Feed_Speed,1690,250.0071621301775,0.8019971627926701,0.0032078967496742116,250.0,0.5275000000000034,0.782071500000005,247.7139,252.018105,247.032,252.887,mentor_target
PKG_A,RCP_6,Feed_Speed,1613,249.95712771233727,0.7943389809658891,0.0031779008993896452,250.0,0.5240000000000009,0.7768824000000013,247.89618,251.90368,247.317,252.635,mentor_target
PKG_A,RCP_7,Feed_Speed,1706,250.00560609613132,0.8022681466066008,0.0032090006265624114,250.0,0.521499999999989,0.7731758999999836,247.99642500000002,252.28097499999998,246.87,252.672,mentor_target
PKG_A,RCP_8,Feed_Speed,1700,249.9976111764706,0.7630420461593049,0.003052197349280597,250.0,0.51400000000001,0.7620564000000148,248.07047500000002,252.02201,247.21,252.459,mentor_target
PKG_A,RCP_9,Feed_Speed,1736,250.03630184331797,0.7989162565117722,0.003195201059294193,250.0,0.5494999999999948,0.8146886999999922,248.054375,252.095875,247.507,252.37,mentor_target
PKG_B,RCP_1,Feed_Speed,1765,249.99817393767705,0.7948350994859186,0.00317936362080815,250.0,0.5379999999999825,0.797638799999974,247.97598,252.04452,247.519,252.808,mentor_target
PKG_B,RCP_2,Feed_Speed,1749,250.0032224128073,0.7843660620326078,0.00313742380783179,250.0,0.546999999999997,0.8109821999999955,248.0478,252.0153,247.676,252.479,mentor_target
PKG_B,RCP_3,Feed_Speed,1673,249.9845134488942,0.7941938978215368,0.0031769723926674304,250.0,0.5439999999999827,0.8065343999999743,247.95700000000002,252.08044,247.399,252.501,mentor_target
PKG_B,RCP_4,Feed_Speed,1707,250.0042747510252,0.7962929410174887,0.0031851173017361507,250.0,0.5389999999999873,0.7991213999999811,248.11799000000002,252.20162,247.208,252.436,mentor_target
PKG_B,RCP_5,Feed_Speed,1646,249.9987247873633,0.8053969907206092,0.0032216043958049807,250.0,0.5605000000000047,0.8309973000000068,247.854275,251.91165,247.357,252.28,mentor_target
PKG_B,RCP_6,Feed_Speed,1613,250.00703781773095,0.8040048935897858,0.003215929041869414,250.0,0.5579999999999927,0.8272907999999891,247.98672,251.962,247.376,252.931,mentor_target
PKG_B,RCP_7,Feed_Speed,1605,249.93155950155762,0.8152636285396888,0.003261947511413051,250.0,0.5480000000000018,0.8124648000000027,247.91108,251.9587,246.837,252.428,mentor_target
PKG_B,RCP_8,Feed_Speed,1633,249.99447887323944,0.8174980157982211,0.0032700642809505255,250.0,0.5660000000000025,0.8391516000000037,247.95468,252.05844,246.866,252.396,mentor_target
PKG_B,RCP_9,Feed_Speed,1640,250.01653719512194,0.8020338354292367,0.003207923141513237,250.0,0.5380000000000109,0.7976388000000162,247.94678,252.066,247.586,252.411,mentor_target
PKG_C,RCP_1,Feed_Speed,1627,249.98384326982176,0.7898904057110259,0.0031597658287797915,250.0,0.5219999999999914,0.7739171999999871,247.81042,251.86675,247.548,252.244,mentor_target
PKG_C,RCP_2,Feed_Speed,1738,249.97905235903337,0.7943048072312252,0.003177485472224296,250.0,0.5224999999999937,0.7746584999999907,247.878425,251.91417,247.519,252.612,mentor_target
PKG_C,RCP_3,Feed_Speed,1706,250.01412954279013,0.8073292671965846,0.0032291345640063497,250.0,0.5459999999999923,0.8094995999999884,247.92855,252.1569,246.932,252.861,mentor_target
PKG_C,RCP_4,Feed_Speed,1637,249.9980097739768,0.8091694328467597,0.003236703498473167,250.0,0.5289999999999964,0.7842953999999945,247.86662,252.14646,247.407,252.786,mentor_target
PKG_C,RCP_5,Feed_Speed,1697,249.9626169711255,0.7852078302544767,0.0031413010464087926,250.0,0.5449999999999875,0.8080169999999814,248.0528,251.81436,247.592,252.396,mentor_target
PKG_C,RCP_6,Feed_Speed,1630,250.0114607361963,0.808426237560289,0.003233556714479234,250.0,0.5460000000000065,0.8094996000000095,247.977365,251.97239,247.249,252.578,mentor_target
PKG_C,RCP_7,Feed_Speed,1676,250.0145262529833,0.7771327483539079,0.003108350382679553,250.0,0.5264999999999986,0.7805888999999979,247.946,251.98737500000001,247.248,252.718,mentor_target
PKG_C,RCP_8,Feed_Speed,1692,250.00282860520096,0.7874321208467249,0.003149692846436632,250.0,0.5384999999999849,0.7983800999999775,247.97084,252.01809,247.467,253.274,mentor_target
PKG_C,RCP_9,Feed_Speed,1784,250.0048682735426,0.7803734671310057,0.0031214330845636207,250.0,0.5185000000000031,0.7687281000000045,247.99215,252.078935,246.984,252.489,mentor_target
PKG_D,RCP_1,Feed_Speed,1706,249.9941875732708,0.8149927333488691,0.0032600467285264496,250.0,0.5510000000000019,0.8169126000000029,248.016275,251.982025,247.568,253.091,mentor_target
PKG_D,RCP_2,Feed_Speed,1611,250.02428181253882,0.8035793397760882,0.003214005191618106,250.0,0.5300000000000011,0.7857780000000016,247.9341,252.11405000000002,247.192,252.783,mentor_target
PKG_D,RCP_3,Feed_Speed,1671,249.9738587672053,0.8280872139657517,0.00331269524761359,250.0,0.5720000000000027,0.848047200000004,247.8765,252.05855,247.415,252.632,mentor_target
PKG_D,RCP_4,Feed_Speed,1595,249.98170971786834,0.80818344975403,0.00323297032677372,250.0,0.5139999999999816,0.7620563999999727,247.92119,252.17524,247.18,252.703,mentor_target
PKG_D,RCP_5,Feed_Speed,1681,250.0387769185009,0.8035800451078277,0.0032138216920239984,250.0,0.5550000000000068,0.8228430000000101,247.977,252.09539999999998,247.447,252.869,mentor_target
PKG_D,RCP_6,Feed_Speed,1690,249.98785502958577,0.8055944881062509,0.0032225345027697833,250.0,0.5289999999999964,0.7842953999999945,247.84924,252.111755,247.205,252.959,mentor_target
PKG_D,RCP_7,Feed_Speed,1655,249.9665933534743,0.8175410004276418,0.003270601040962175,250.0,0.5609999999999786,0.8317385999999682,247.86045,251.95101000000003,247.48,252.426,mentor_target
PKG_D,RCP_8,Feed_Speed,1625,250.03767507692308,0.8083869095869353,0.0032330604151483903,250.0,0.5729999999999791,0.8495297999999689,248.13136,252.09112,247.446,252.713,mentor_target
PKG_D,RCP_9,Feed_Speed,1730,249.97237976878614,0.79907601697782,0.0031966572375593315,250.0,0.5625,0.8339624999999999,247.93341,251.91281,247.417,252.919,mentor_target
PKG_E,RCP_1,Feed_Speed,1697,250.01435945786685,0.7906691632197921,0.003162495006023996,250.0,0.5490000000000066,0.8139474000000098,248.0968,251.98616,247.648,252.699,mentor_target
PKG_E,RCP_2,Feed_Speed,1692,249.9840620567376,0.7738266738498123,0.003095504039270235,250.0,0.5285000000000082,0.7835541000000121,247.931645,251.88798,247.279,252.335,mentor_target
PKG_E,RCP_3,Feed_Speed,1680,249.97235297619048,0.8181708020925311,0.003273045168200904,250.0,0.5745000000000005,0.8517537000000006,248.039085,252.05984,247.467,252.74,mentor_target
PKG_E,RCP_4,Feed_Speed,1731,250.01511380704795,0.7918141402533814,0.0031670650953704864,250.0,0.5089999999999861,0.7546433999999794,247.93869999999998,252.0692,247.631,252.868,mentor_target
PKG_E,RCP_5,Feed_Speed,1670,250.01686467065866,0.7967433111009139,0.003186758269888894,250.0,0.5220000000000198,0.7739172000000293,247.94597000000002,252.13947,246.704,253.052,mentor_target
PKG_E,RCP_6,Feed_Speed,1666,250.00622148859543,0.8074171727510382,0.003229588319616559,250.0,0.5454999999999757,0.8087582999999638,247.87957500000002,252.038975,247.186,252.896,mentor_target
PKG_E,RCP_7,Feed_Speed,1656,249.9879643719807,0.8135985882351393,0.0032545510352030753,250.0,0.5395000000000039,0.7998627000000057,247.99565,251.981775,246.883,252.73,mentor_target
PKG_E,RCP_8,Feed_Speed,1758,249.96881399317405,0.7905930341049582,0.003162766672672004,250.0,0.5395000000000181,0.7998627000000268,248.12462499999998,252.16073999999998,247.815,252.63,mentor_target
PKG_E,RCP_9,Feed_Speed,1697,249.9606941661756,0.7827529559311865,0.0031315041692547346,250.0,0.5320000000000107,0.7887432000000159,248.02148,251.89416,247.405,252.648,mentor_target
PKG_F,RCP_1,Feed_Speed,1758,249.99212400455062,0.7861801532304982,0.0031448196872641766,250.0,0.5289999999999822,0.7842953999999734,248.04998,252.047935,247.405,252.988,mentor_target
PKG_F,RCP_2,Feed_Speed,1691,249.99257776463634,0.8043606025957861,0.003217537935678545,250.0,0.5209999999999866,0.7724345999999801,247.85175,252.08195,247.141,252.54,mentor_target
PKG_F,RCP_3,Feed_Speed,1674,249.97670250896059,0.791779924476632,0.00316741486918466,250.0,0.5309999999999917,0.7872605999999877,247.83185,252.11066,247.021,252.818,mentor_target
PKG_F,RCP_4,Feed_Speed,1788,249.97630033557047,0.775132495026507,0.0031008239340527964,250.0,0.512999999999991,0.7605737999999866,247.80588,251.87445499999998,247.174,253.019,mentor_target
PKG_F,RCP_5,Feed_Speed,1673,249.95546323968918,0.8151606190940432,0.00326122345368528,250.0,0.5560000000000116,0.8243256000000172,247.86316,252.06676,247.307,252.774,mentor_target
PKG_F,RCP_6,Feed_Speed,1695,250.00285427728613,0.7880276976769768,0.0031520748031258483,250.0,0.5289999999999964,0.7842953999999945,247.7774,252.09812,246.961,252.34,mentor_target
PKG_F,RCP_7,Feed_Speed,1674,250.0128100358423,0.8093732787523211,0.0032373272338976863,250.0,0.542500000000004,0.8043105000000058,247.91615,252.15923,247.239,253.026,mentor_target
PKG_F,RCP_8,Feed_Speed,1724,249.98519373549883,0.7978532278808547,0.0031916019343331075,250.0,0.5349999999999966,0.7931909999999949,247.91997,252.08929,246.374,252.883,mentor_target
PKG_F,RCP_9,Feed_Speed,1611,250.01838423339544,0.8060106749749871,0.0032238056311193726,250.0,0.5500000000000114,0.8154300000000169,247.94535,252.0584,247.72,252.878,mentor_target
PKG_A,RCP_1,Alignment_Time,1737,0.3990523891767415,0.019854815963055276,0.04975491063721339,0.3993,0.014000000000000012,0.02075640000000002,0.34904,0.44695599999999996,0.3392,0.4565,empirical
PKG_A,RCP_2,Alignment_Time,1650,0.40039339393939394,0.019885460342839896,0.049664806272627676,0.4007,0.013249999999999984,0.019644449999999977,0.3547,0.4521834999999998,0.3462,0.4786,empirical
PKG_A,RCP_3,Alignment_Time,1632,0.399469056372549,0.020302966885287304,0.05082488007870263,0.4001,0.013799999999999979,0.02045987999999997,0.3462155,0.45092950000000004,0.3316,0.4659,empirical
PKG_A,RCP_4,Alignment_Time,1602,0.40034825218476905,0.020593435703399,0.051438805067880504,0.40115,0.013649999999999995,0.020237489999999993,0.345208,0.4479939999999999,0.3298,0.4583,empirical
PKG_A,RCP_5,Alignment_Time,1690,0.40024846153846155,0.020294260680740677,0.05070415661995122,0.4002,0.014100000000000001,0.020904660000000002,0.3494335,0.45202000000000025,0.3239,0.4693,empirical
PKG_A,RCP_6,Alignment_Time,1613,0.40000235585864846,0.01997508576998975,0.04993742031121557,0.3997,0.012900000000000023,0.01912554000000003,0.34626,0.4555040000000001,0.3351,0.464,empirical
PKG_A,RCP_7,Alignment_Time,1706,0.39929994138335284,0.020194999671373278,0.05057601461550133,0.3995,0.013149999999999995,0.019496189999999993,0.34958,0.45697999999999994,0.3268,0.4728,empirical
PKG_A,RCP_8,Alignment_Time,1700,0.39928458823529417,0.020371683659474428,0.05102046074332729,0.3998,0.013899999999999996,0.020608139999999994,0.3454415,0.4485505,0.3338,0.4692,empirical
PKG_A,RCP_9,Alignment_Time,1736,0.39899642857142853,0.0202980060044399,0.05087265085834256,0.399,0.013700000000000045,0.020311620000000065,0.3512675,0.45203000000000004,0.3283,0.4656,empirical
PKG_B,RCP_1,Alignment_Time,1765,0.40030113314447596,0.01988430564440596,0.049673368366982246,0.4004,0.013899999999999968,0.020608139999999952,0.348946,0.45138000000000006,0.3411,0.4607,empirical
PKG_B,RCP_2,Alignment_Time,1749,0.3993865637507147,0.01984868379580141,0.049697925762445964,0.3999,0.013500000000000012,0.02001510000000002,0.34947,0.450108,0.3386,0.4652,empirical
PKG_B,RCP_3,Alignment_Time,1673,0.4005294680215182,0.020588256414008986,0.051402600951455824,0.4008,0.013899999999999968,0.020608139999999952,0.345516,0.453492,0.3227,0.4694,empirical
PKG_B,RCP_4,Alignment_Time,1707,0.4004545987111892,0.020156223550835427,0.05033335518110067,0.4002,0.014000000000000012,0.02075640000000002,0.351519,0.454564,0.3254,0.464,empirical
PKG_B,RCP_5,Alignment_Time,1646,0.39962648845686516,0.019479422313811206,0.048744071968376976,0.39975,0.013000000000000012,0.019273800000000015,0.3474025,0.44605500000000003,0.3286,0.4696,empirical
PKG_B,RCP_6,Alignment_Time,1613,0.3995199008059517,0.020065826398931102,0.05022484827026714,0.4,0.013399999999999967,0.01986683999999995,0.349084,0.4510980000000001,0.3323,0.467,empirical
PKG_B,RCP_7,Alignment_Time,1605,0.399729968847352,0.020482235300480905,0.051240179362940425,0.3995,0.013999999999999957,0.020756399999999935,0.346406,0.452398,0.3232,0.46,empirical
PKG_B,RCP_8,Alignment_Time,1633,0.39900042865890994,0.020183529396137986,0.05058523236172286,0.3991,0.013000000000000012,0.019273800000000015,0.348632,0.4514919999999999,0.3358,0.4675,empirical
PKG_B,RCP_9,Alignment_Time,1640,0.3992489024390244,0.02025565427766343,0.05073440190798518,0.3993,0.013500000000000012,0.02001510000000002,0.3488755,0.453683,0.3287,0.4784,empirical
PKG_C,RCP_1,Alignment_Time,1627,0.3994569760295022,0.019622221574884555,0.0491222403221601,0.3986,0.013500000000000012,0.02001510000000002,0.34635499999999997,0.45124399999999987,0.3343,0.4766,empirical
PKG_C,RCP_2,Alignment_Time,1738,0.3999091484464902,0.0199515732731411,0.04989026470298595,0.4001,0.013500000000000012,0.02001510000000002,0.350337,0.4489095000000001,0.3366,0.465,empirical
PKG_C,RCP_3,Alignment_Time,1706,0.40014953106682294,0.01974175568860421,0.049335946079885416,0.3997,0.0131,0.01942206,0.3492525,0.4485475,0.3231,0.4744,empirical
PKG_C,RCP_4,Alignment_Time,1637,0.40066615760537566,0.019984805125378403,0.04987894471751679,0.4003,0.013500000000000012,0.02001510000000002,0.35027200000000003,0.452446,0.3342,0.4838,empirical
PKG_C,RCP_5,Alignment_Time,1697,0.3999611667648792,0.019615710619781013,0.049044037896089764,0.4,0.013399999999999967,0.01986683999999995,0.347344,0.4492,0.3315,0.4646,empirical
PKG_C,RCP_6,Alignment_Time,1630,0.40032398773006134,0.019722057839548387,0.049265241264650324,0.40055,0.013399999999999995,0.019866839999999993,0.3494305,0.448539,0.3307,0.4626,empirical
PKG_C,RCP_7,Alignment_Time,1676,0.3998174224343676,0.019822125904706615,0.04957794431272073,0.4001,0.01319999999999999,0.019570319999999985,0.3494,0.4507875,0.3343,0.4677,empirical
PKG_C,RCP_8,Alignment_Time,1692,0.40016205673758865,0.019739014851277843,0.04932755247262724,0.3999,0.013399999999999967,0.01986683999999995,0.347873,0.44845450000000003,0.333,0.4638,empirical
PKG_C,RCP_9,Alignment_Time,1784,0.4000547645739911,0.019970122937830386,0.049918472934814564,0.40065,0.012950000000000017,0.019199670000000023,0.34649149999999995,0.45113400000000003,0.33,0.4615,empirical
PKG_D,RCP_1,Alignment_Time,1706,0.4001447245017585,0.01946463907959346,0.04864399775313774,0.4004,0.012899999999999995,0.019125539999999993,0.350505,0.45523249999999993,0.33,0.464,empirical
PKG_D,RCP_2,Alignment_Time,1611,0.4005348230912477,0.02040727090656113,0.050950054102816555,0.4005,0.014400000000000024,0.021349440000000035,0.35057499999999997,0.452685,0.3448,0.4694,empirical
PKG_D,RCP_3,Alignment_Time,1671,0.40051310592459605,0.019999124875767875,0.04993375892057095,0.4001,0.01369999999999999,0.020311619999999985,0.34951,0.4523,0.3347,0.4689,empirical
PKG_D,RCP_4,Alignment_Time,1595,0.3996469592476489,0.0197346330597437,0.049380165676463354,0.3993,0.013300000000000034,0.019718580000000048,0.346094,0.45103899999999997,0.3399,0.4639,empirical
PKG_D,RCP_5,Alignment_Time,1681,0.3997188578227246,0.02011077051232543,0.05031228854667787,0.3999,0.014100000000000001,0.020904660000000002,0.34932,0.45008,0.3366,0.4664,empirical
PKG_D,RCP_6,Alignment_Time,1690,0.40016260355029587,0.01927052305820662,0.048156731506732456,0.40065,0.012649999999999995,0.01875488999999999,0.3494895,0.45017750000000006,0.3187,0.461,empirical
PKG_D,RCP_7,Alignment_Time,1655,0.40008459214501507,0.01991992581405724,0.04978928507908408,0.4002,0.013400000000000023,0.01986684000000003,0.350035,0.451292,0.3326,0.4613,empirical
PKG_D,RCP_8,Alignment_Time,1625,0.39906744615384615,0.020035214809222428,0.05020508438440396,0.3987,0.013600000000000001,0.02016336,0.3489,0.4529199999999998,0.3392,0.4663,empirical
PKG_D,RCP_9,Alignment_Time,1730,0.39962867052023127,0.01984129422666004,0.0496493262128338,0.39955,0.013250000000000012,0.019644450000000015,0.3516935,0.4521,0.3348,0.4611,empirical
PKG_E,RCP_1,Alignment_Time,1697,0.39892192103712437,0.019965433639448294,0.05004847461764398,0.399,0.01319999999999999,0.019570319999999985,0.346836,0.448756,0.3358,0.4612,empirical
PKG_E,RCP_2,Alignment_Time,1692,0.39972570921985817,0.019618359828761155,0.04907955474530314,0.40015,0.013249999999999984,0.019644449999999977,0.3448275,0.449527,0.3327,0.4616,empirical
PKG_E,RCP_3,Alignment_Time,1680,0.39981285714285714,0.019862309569753933,0.04967901660715461,0.4,0.013649999999999995,0.020237489999999993,0.34389000000000003,0.449168,0.3274,0.4605,empirical
PKG_E,RCP_4,Alignment_Time,1731,0.39974269208549973,0.01890950544000239,0.04730419295809889,0.3996,0.013600000000000001,0.02016336,0.3559,0.4495799999999999,0.3453,0.4619,empirical
PKG_E,RCP_5,Alignment_Time,1670,0.39921107784431137,0.019391090605819283,0.04857352834627908,0.3992,0.0131,0.01942206,0.3492865,0.4530205,0.3406,0.4645,empirical
PKG_E,RCP_6,Alignment_Time,1666,0.39994525810324133,0.020085941590400547,0.050221727057495426,0.40005,0.013600000000000001,0.02016336,0.3490275,0.45170249999999995,0.3344,0.473,empirical
PKG_E,RCP_7,Alignment_Time,1656,0.3991785024154589,0.019395702558966145,0.04858904585693193,0.3997,0.013299999999999979,0.019718579999999968,0.35261,0.4482074999999999,0.3339,0.4628,empirical
PKG_E,RCP_8,Alignment_Time,1758,0.4001988054607508,0.020284891628890384,0.05068703692290208,0.4001,0.013850000000000001,0.020534010000000002,0.34551400000000004,0.45176449999999996,0.3321,0.4628,empirical
PKG_E,RCP_9,Alignment_Time,1697,0.39959558043606364,0.019939705352880997,0.04989971443408245,0.4,0.013400000000000023,0.01986684000000003,0.347348,0.44966,0.3309,0.4603,empirical
PKG_F,RCP_1,Alignment_Time,1758,0.3994835608646189,0.020052986653122155,0.05019727622763911,0.3993,0.013299999999999979,0.019718579999999968,0.34701400000000004,0.45412899999999995,0.3391,0.4726,empirical
PKG_F,RCP_2,Alignment_Time,1691,0.4008924896510941,0.01992999396732509,0.04971406170435026,0.4007,0.013000000000000012,0.019273800000000015,0.35026999999999997,0.45187499999999997,0.3397,0.4696,empirical
PKG_F,RCP_3,Alignment_Time,1674,0.3999957586618877,0.01984570789538125,0.04961479582126425,0.39925,0.013050000000000006,0.019347930000000006,0.3516015,0.4508905,0.3339,0.4594,empirical
PKG_F,RCP_4,Alignment_Time,1788,0.40053199105145415,0.019751708221789604,0.04931368445736014,0.40055,0.013450000000000017,0.019940970000000023,0.35505450000000005,0.44975200000000004,0.3203,0.4624,empirical
PKG_F,RCP_5,Alignment_Time,1673,0.39968170950388526,0.02048710179353866,0.05125854225095458,0.3998,0.014600000000000002,0.021645960000000002,0.34827600000000003,0.45044000000000006,0.3296,0.4706,empirical
PKG_F,RCP_6,Alignment_Time,1695,0.3990614159292035,0.020087849220502656,0.05033773855016439,0.399,0.013500000000000012,0.02001510000000002,0.34869300000000003,0.454077,0.3145,0.465,empirical
PKG_F,RCP_7,Alignment_Time,1674,0.4003296296296296,0.019700511254184566,0.04921072485294372,0.40065,0.012950000000000017,0.019199670000000023,0.350446,0.4522255,0.3391,0.4653,empirical
PKG_F,RCP_8,Alignment_Time,1724,0.3998268561484919,0.020623760963649096,0.051581730057646824,0.4008,0.013850000000000001,0.020534010000000002,0.34511499999999995,0.447408,0.3374,0.4649,empirical
PKG_F,RCP_9,Alignment_Time,1611,0.3994911855990068,0.01976074398911691,0.049464780955022,0.3999,0.01369999999999999,0.020311619999999985,0.348535,0.45098000000000005,0.3339,0.4625,empirical
PKG_A,RCP_1,Process_Time,1737,5.002290731145653,0.09905992513486711,0.01980291239733278,5.005,0.0649999999999995,0.09636899999999926,4.73604,5.244,4.526,5.345,empirical
PKG_A,RCP_2,Process_Time,1650,5.0004993939393945,0.09705227470963942,0.019408516442831047,5.001,0.06200000000000028,0.09192120000000041,4.754245,5.242284999999999,4.694,5.281,empirical
PKG_A,RCP_3,Process_Time,1632,4.998752450980392,0.09796350623142885,0.019597591037382844,5.001,0.0699999999999994,0.1037819999999991,4.761465,5.25669,4.706,5.416,empirical
PKG_A,RCP_4,Process_Time,1602,5.001813982521847,0.10179910826091743,0.02035243785887289,5.003,0.06599999999999984,0.09785159999999975,4.7480150000000005,5.270995,4.604,5.343,empirical
PKG_A,RCP_5,Process_Time,1690,5.0024798816568055,0.09850864789384497,0.019691962831286634,5.005,0.06599999999999984,0.09785159999999975,4.759335,5.2695549999999995,4.713,5.356,empirical
